Title,Abstract,Publication Date,Journal,Link,Authors,Citations,Cleaned_Abstract,Abstract_Spacy
Cloud Computing Features Issues and Challenges A Big Picture,"Since the phenomenon of cloud computing was proposed, there is an unceasing interest for research across globe. Cloud has been seen as unitary technology that poses next-generation revolution and rapidly becomes hottest topic in field IT. This fast move towards fuelled concerns on a fundamental point success information systems, communication, virtualization, data availability integrity, public auditing, scientific application, security. Therefore, attracted tremendous recent years. In this paper, we aim to precise current open challenges issues computing. We have discussed paper three-fold: first discuss architecture numerous services it offered. Secondly highlight several security based its service layer. Then identify from adoption perspective future implications. Finally, available platforms era development.",01-01-2015,2015 International Conference on Computational Intelligence and Networks,https://doi.org/10.1109/cine.2015.31,"Deepak Puthal, Bibhudatta Sahoo, Sambit Kumar Mishra, Satyabrata Swain",223,Since the phenomenon of cloud computing was proposed there is an unceasing interest for research across globe Cloud has been seen as unitary technology that poses nextgeneration revolution and rapidly becomes hottest topic in field IT This fast move towards fuelled concerns on a fundamental point success information systems communication virtualization data availability integrity public auditing scientific application security Therefore attracted tremendous recent years In this paper we aim to precise current open challenges issues computing We have discussed paper threefold first discuss architecture numerous services it offered Secondly highlight several security based its service layer Then identify from adoption perspective future implications Finally available platforms era development,phenomenon cloud computing propose unceasing interest research globe cloud see unitary technology pose nextgeneration revolution rapidly hot topic field fast fuel concern fundamental point success information system communication virtualization datum availability integrity public audit scientific application security attract tremendous recent year paper aim precise current open challenge issue compute discuss paper threefold discuss architecture numerous service offer secondly highlight security base service layer identify adoption perspective future implication finally available platform era development
IoT big data analytics for smart homes with fog and cloud computing,"Internet of Things (IoT) analytics is an essential mean to derive knowledge and support applications for smart homes. Connected appliances devices inside the home produce a significant amount data about consumers how they go their daily activities. IoT can aid in personalizing that benefit both homeowners ever growing industries need tap into profiles. This article presents new platform enables innovative on captured from We propose use fog nodes cloud system allow data-driven services address challenges complexities resource demands online offline processing, storage, classification analysis. discuss this paper requirements design components system. To validate present meaningful results, we case study using dataset acquired real Vancouver, Canada. The results experiments show clearly practicality proposed platform.",01-02-2019,Future Generation Computer Systems,https://doi.org/10.1016/j.future.2018.08.040,"Abdulsalam Yassine, Shailendra Singh, M. Shamim Hossain, Ghulam Muhammad",282,Internet of Things IoT analytics is an essential mean to derive knowledge and support applications for smart homes Connected appliances devices inside the home produce a significant amount data about consumers how they go their daily activities IoT can aid in personalizing that benefit both homeowners ever growing industries need tap into profiles This article presents new platform enables innovative on captured from We propose use fog nodes cloud system allow datadriven services address challenges complexities resource demands online offline processing storage classification analysis discuss this paper requirements design components system To validate present meaningful results we case study using dataset acquired real Vancouver Canada The results experiments show clearly practicality proposed platform,internet thing iot analytic essential mean derive knowledge support application smart home connect appliance device inside home produce significant datum consumer daily activity iot aid personalize benefit homeowner grow industry need tap profile article present new platform enable innovative capture propose use fog nodes cloud system allow datadriven service address challenge complexity resource demand online offline processing storage classification analysis discuss paper requirement design component system validate present meaningful result case study dataset acquire real vancouver canada result experiment clearly practicality propose platform
Cloud computing in construction industry Use cases benefits and challenges,"Cloud computing technologies have revolutionised several industries for years. Although the construction industry is well placed to leverage these competitive and operational advantage, diffusion of in follows a steep curve. This study therefore highlights current contributions use cases cloud practices. As such, systematic review was carried out using ninety-two (92) peer-reviewed publications, published between 2009 2019. A key highlight findings that an innovation delivery enabler other emerging (building information modelling, internet things, virtual reality, augmented big data analytics) industry. this paper brings fore, future application areas The also identifies barriers broader adoption discusses strategies overcoming barriers.",01-02-2021,Automation in Construction,https://doi.org/10.1016/j.autcon.2020.103441,"Sururah A. Bello, Lukumon O. Oyedele, Olúgbénga O. Akinadé, Muhammad Bilal, Juan Manuel Dávila Delgado, Lukman Akanbi, Anuoluwapo Ajayi, Hakeem A. Owolabi",267,Cloud computing technologies have revolutionised several industries for years Although the construction industry is well placed to leverage these competitive and operational advantage diffusion of in follows a steep curve This study therefore highlights current contributions use cases cloud practices As such systematic review was carried out using ninetytwo 92 peerreviewed publications published between 2009 2019 A key highlight findings that an innovation delivery enabler other emerging building information modelling internet things virtual reality augmented big data analytics industry this paper brings fore future application areas The also identifies barriers broader adoption discusses strategies overcoming barriers,cloud computing technology revolutionise industry year construction industry place leverage competitive operational advantage diffusion follow steep curve study highlight current contribution use case cloud practice systematic review carry ninetytwo peerreviewed publication publish key highlight finding innovation delivery enabler emerge build information model internet thing virtual reality augment big data analytic industry paper bring fore future application area identify barrier broad adoption discuss strategy overcome barrier
Mobile Cloud Computing Model and Big Data Analysis for Healthcare Applications,"Mobile devices are increasingly becoming an indispensable part of people's daily life, facilitating to perform a variety useful tasks.Mobile cloud computing integrates mobile and expand their capabilities benefits overcomes limitations, such as limited memory, CPU power, battery life.Big data analytics technologies enable extracting value from having four Vs: volume, variety, velocity, veracity.This paper discusses networked healthcare the role big in its enablement.The motivation development applications systems is presented along with adoption healthcare.A cloudlet-based cloud-computing infrastructure be used for described.The techniques, tools, reviewed.Conclusions drawn concerning design using technologies.An outlook on given.",01-01-2016,IEEE Access,https://doi.org/10.1109/access.2016.2613278,"Lo’ai Tawalbeh, Rashid Mehmood, Elhadj Benkhlifa, Houbing Song",257,Mobile devices are increasingly becoming an indispensable part of peoples daily life facilitating to perform a variety useful tasksMobile cloud computing integrates mobile and expand their capabilities benefits overcomes limitations such as limited memory CPU power battery lifeBig data analytics technologies enable extracting value from having four Vs volume variety velocity veracityThis paper discusses networked healthcare the role big in its enablementThe motivation development applications systems is presented along with adoption healthcareA cloudletbased cloudcomputing infrastructure be used for describedThe techniques tools reviewedConclusions drawn concerning design using technologiesAn outlook on given,mobile device increasingly indispensable people daily life facilitate perform variety useful tasksmobile cloud compute integrate mobile expand capability benefit overcome limitation limited memory cpu power battery lifebig data analytic technology enable extract value have vs volume variety velocity veracitythis paper discuss networked healthcare role big enablementthe motivation development application system present adoption healthcarea cloudletbase cloudcompute infrastructure describedthe technique tool reviewedconclusion draw concern design technologiesan outlook give
Resource aware placement of IoT application modules in FogCloud Computing Paradigm,"With the evolving IoT scenario, computing has spread to most minuscule everyday activities, leading a momentous shift in way applications are developed and deployed. volume of impact increasing exponentially, coherent approach deploying these is critical for an efficient utilization network infrastructure. A typical application consists various modules running together with active interdependencies; traditionally on Cloud hosted global data centres. In this paper, we present Module Mapping Algorithm resources infrastructure by efficiently Application Modules Fog-Cloud Infrastructure based applications. Fog into picture, computation dynamically distributed across layer, can thus be deployed closer source devices layer. The result work serve as Micro-benchmark studies/research related Computing, used Quality Service (QoS) Level Objective benchmarking generic, applies wide range standardized over varied topologies irrespective load.",01-05-2017,2017 IFIPIEEE Symposium on Integrated Network and Service Management IM,https://doi.org/10.23919/inm.2017.7987464,"Mohit Taneja, Alan Davy",295,With the evolving IoT scenario computing has spread to most minuscule everyday activities leading a momentous shift in way applications are developed and deployed volume of impact increasing exponentially coherent approach deploying these is critical for an efficient utilization network infrastructure A typical application consists various modules running together with active interdependencies traditionally on Cloud hosted global data centres In this paper we present Module Mapping Algorithm resources infrastructure by efficiently Application Modules FogCloud Infrastructure based applications Fog into picture computation dynamically distributed across layer can thus be deployed closer source devices layer The result work serve as Microbenchmark studiesresearch related Computing used Quality Service QoS Level Objective benchmarking generic applies wide range standardized over varied topologies irrespective load,evolve iot scenario computing spread minuscule everyday activity lead momentous shift way application develop deploy volume impact increase exponentially coherent approach deploy critical efficient utilization network infrastructure typical application consist module run active interdependency traditionally cloud host global datum centre paper present module mapping algorithm resources infrastructure efficiently application module fogcloud infrastructure base application fog picture computation dynamically distribute layer deploy close source device layer result work serve microbenchmark studiesresearch relate compute quality service qos level objective benchmarke generic apply wide range standardize varied topology irrespective load
Flexible and FineGrained AttributeBased Data Storage in Cloud Computing,"With the development of cloud computing, outsourcing data to server attracts lots attentions. To guarantee security and achieve flexibly fine-grained file access control, attribute based encryption (ABE) was proposed used in storage system. However, user revocation is primary issue ABE schemes. In this article, we provide a ciphertext-policy (CP-ABE) scheme with efficient for The can be solved efficiently by introducing concept group. When any leaves, group manager will update users' private keys except those who have been revoked. Additionally, CP-ABE has heavy computation cost, as it grows linearly complexity structure. reduce outsource high load service providers without leaking content secret keys. Notably, our withstand collusion attack performed revoked users cooperating existing users. We prove under divisible Diffie-Hellman assumption. result experiment shows cost local devices relatively low constant. Our suitable resource constrained devices.",01-09-2017,IEEE Transactions on Services Computing,https://doi.org/10.1109/tsc.2016.2520932,"Jiguo Li, Yao Wei, Yichen Zhang, Huiling Qian, Jinguang Han",269,With the development of cloud computing outsourcing data to server attracts lots attentions To guarantee security and achieve flexibly finegrained file access control attribute based encryption ABE was proposed used in storage system However user revocation is primary issue ABE schemes In this article we provide a ciphertextpolicy CPABE scheme with efficient for The can be solved efficiently by introducing concept group When any leaves group manager will update users private keys except those who have been revoked Additionally CPABE has heavy computation cost as it grows linearly complexity structure reduce outsource high load service providers without leaking content secret keys Notably our withstand collusion attack performed revoked users cooperating existing users We prove under divisible DiffieHellman assumption result experiment shows cost local devices relatively low constant Our suitable resource constrained devices,development cloud computing outsourcing datum server attract lot attention guarantee security achieve flexibly finegraine file access control attribute base encryption abe propose storage system user revocation primary issue abe scheme article provide ciphertextpolicy cpabe scheme efficient solve efficiently introduce concept group leave group manager update user private key revoke additionally cpabe heavy computation cost grow linearly complexity structure reduce outsource high load service provider leak content secret key notably withstand collusion attack perform revoke user cooperate exist user prove divisible diffiehellman assumption result experiment show cost local device relatively low constant suitable resource constrain device
An SMDPBased Resource Allocation in Vehicular Cloud Computing Systems,"Vehicular ad hoc networks are expected to significantly improve traffic safety and transportation efficiency while providing a comfortable driving experience. However, available communication, storage, computation resources of the connected vehicles not well utilized meet service requirements intelligent systems. cloud computing (VCC) is promising approach that makes use advantages applies them vehicular networks. In this paper, we propose an optimal resource allocation scheme maximize total long-term reward VCC system. The system derived by taking into account both income cost as variability feature resources. Then, optimization problem formulated infinite horizon semi-Markov decision process (SMDP) with defined state space, action model, transition probability distribution We utilize iteration algorithm develop describes which has be taken under certain state. Numerical results demonstrate significant performance gain can obtained SMDP-based within acceptable complexity.",01-12-2015,IEEE Transactions on Industrial Electronics,https://doi.org/10.1109/tie.2015.2482119,"Kan Zheng, Hanlin Meng, Periklis Chatzimisios, Lei Lei, Xuemin Shen",237,Vehicular ad hoc networks are expected to significantly improve traffic safety and transportation efficiency while providing a comfortable driving experience However available communication storage computation resources of the connected vehicles not well utilized meet service requirements intelligent systems cloud computing VCC is promising approach that makes use advantages applies them vehicular networks In this paper we propose an optimal resource allocation scheme maximize total longterm reward VCC system The system derived by taking into account both income cost as variability feature resources Then optimization problem formulated infinite horizon semiMarkov decision process SMDP with defined state space action model transition probability distribution We utilize iteration algorithm develop describes which has be taken under certain state Numerical results demonstrate significant performance gain can obtained SMDPbased within acceptable complexity,vehicular ad hoc network expect significantly improve traffic safety transportation efficiency provide comfortable driving experience available communication storage computation resource connect vehicle utilize meet service requirement intelligent system cloud computing vcc promise approach make use advantage apply vehicular network paper propose optimal resource allocation scheme maximize total longterm reward vcc system system derive take account income cost variability feature resource optimization problem formulate infinite horizon semimarkov decision process smdp define state space action model transition probability distribution utilize iteration algorithm develop describe take certain state numerical result demonstrate significant performance gain obtain smdpbase acceptable complexity
Anonymous and Traceable Group Data Sharing in Cloud Computing,"Group data sharing in cloud environments has become a hot topic recent decades. With the popularity of computing, how to achieve secure and efficient is an urgent problem be solved. In addition, both anonymity traceability also challenge for sharing. This paper focuses on enabling storage same group with high security efficiency anonymous manner. By leveraging key agreement signature, novel traceable scheme proposed support multiple users public clouds. On one hand, members can communicate anonymously respect real identities traced if necessary. other common conference derived based enable share store their securely. Note that symmetric balanced incomplete block design utilized generation, which substantially reduces burden derive key. Both theoretical experimental analyses demonstrate computing.",01-04-2018,IEEE Transactions on Information Forensics and Security,https://doi.org/10.1109/tifs.2017.2774439,"Jian Shen, Tianqi Zhou, Xiaofeng Chen, Li Jin, Willy Susilo",230,Group data sharing in cloud environments has become a hot topic recent decades With the popularity of computing how to achieve secure and efficient is an urgent problem be solved In addition both anonymity traceability also challenge for sharing This paper focuses on enabling storage same group with high security efficiency anonymous manner By leveraging key agreement signature novel traceable scheme proposed support multiple users public clouds On one hand members can communicate anonymously respect real identities traced if necessary other common conference derived based enable share store their securely Note that symmetric balanced incomplete block design utilized generation which substantially reduces burden derive key Both theoretical experimental analyses demonstrate computing,group datum sharing cloud environment hot topic recent decade popularity compute achieve secure efficient urgent problem solve addition anonymity traceability challenge share paper focus enable storage group high security efficiency anonymous manner leverage key agreement signature novel traceable scheme propose support multiple user public cloud hand member communicate anonymously respect real identity trace necessary common conference derive base enable share store securely note symmetric balanced incomplete block design utilize generation substantially reduce burden derive key theoretical experimental analysis demonstrate computing
Hierarchical FogCloud Computing for IoT Systems A Computation Offloading Game,"Fog computing, which provides low-latency computing services at the network edge, is an enabler for emerging Internet of Things (IoT) systems. In this paper, we study allocation fog resources to IoT users in a hierarchical paradigm including and remote cloud services. We formulate computation offloading game model competition between allocate limited processing power nodes efficiently. Each user aims maximize its own quality experience (QoE), reflects satisfaction using terms reduction energy delay. Utilizing potential approach, prove existence pure Nash equilibrium (NE) provide upper bound price anarchy. Since time complexity reach increases exponentially number users, further propose near-optimal resource mechanism that system with N it achieves ε-NE O(N/ε time. Through numerical studies, evaluate users' QoE as well efficiency. Our results reveal by utilizing proposed mechanism, more benefit from comparison existing mechanism. show our significantly reduces delay enables delay-sensitive applications.",01-08-2018,IEEE Internet of Things Journal,https://doi.org/10.1109/jiot.2018.2838022,"Hamed Shah‐Mansouri, Vincent W. S. Wong",278,Fog computing which provides lowlatency computing services at the network edge is an enabler for emerging Internet of Things IoT systems In this paper we study allocation fog resources to IoT users in a hierarchical paradigm including and remote cloud services We formulate computation offloading game model competition between allocate limited processing power nodes efficiently Each user aims maximize its own quality experience QoE reflects satisfaction using terms reduction energy delay Utilizing potential approach prove existence pure Nash equilibrium NE provide upper bound price anarchy Since time complexity reach increases exponentially number users further propose nearoptimal resource mechanism that system with N it achieves NE ON time Through numerical studies evaluate users QoE as well efficiency Our results reveal by utilizing proposed mechanism more benefit from comparison existing mechanism show our significantly reduces delay enables delaysensitive applications,fog computing provide lowlatency computing service network edge enabler emerge internet thing iot system paper study allocation fog resource iot user hierarchical paradigm include remote cloud service formulate computation offload game model competition allocate limited processing power nod efficiently user aim maximize quality experience qoe reflect satisfaction term reduction energy delay utilize potential approach prove existence pure nash equilibrium ne provide upper bind price anarchy time complexity reach increase exponentially number user propose nearoptimal resource mechanism system n achieve ne time numerical study evaluate user qoe efficiency result reveal utilize propose mechanism benefit comparison exist mechanism significantly reduce delay enable delaysensitive application
A PrivacyAware Authentication Scheme for Distributed Mobile Cloud Computing Services,"In modern societies, the number of mobile users has dramatically risen in recent years. this paper, an efficient authentication scheme for distributed cloud computing services is proposed. The proposed provides security and convenience to access multiple from service providers using only a single private key. strength based on bilinear pairing cryptosystem dynamic nonce generation. addition, supports mutual authentication, key exchange, user anonymity, untraceability. From system implementation point view, verification tables are not required trusted smart card generator (SCG) when adopting scheme. consequence, reduces usage memory spaces these corresponding providers. one session, targeted provider needs interact with requestor (user). SCG serves as secure distributor clients. scheme, involved individual process. With design, our processing time by communication computation between traditional third party service. Formal proof performance analyses conducted show that both efficient.",21-05-2015,IEEE Systems Journal,https://doi.org/10.1109/jsyst.2014.2322973,"Jia‐Lun Tsai, Nai‐Wei Lo",256,In modern societies the number of mobile users has dramatically risen in recent years this paper an efficient authentication scheme for distributed cloud computing services is proposed The proposed provides security and convenience to access multiple from service providers using only a single private key strength based on bilinear pairing cryptosystem dynamic nonce generation addition supports mutual authentication key exchange user anonymity untraceability From system implementation point view verification tables are not required trusted smart card generator SCG when adopting scheme consequence reduces usage memory spaces these corresponding providers one session targeted provider needs interact with requestor user SCG serves as secure distributor clients scheme involved individual process With design our processing time by communication computation between traditional third party service Formal proof performance analyses conducted show that both efficient,modern society number mobile user dramatically rise recent year paper efficient authentication scheme distribute cloud computing service propose propose provide security convenience access multiple service provider single private key strength base bilinear pair cryptosystem dynamic nonce generation addition support mutual authentication key exchange user anonymity untraceability system implementation point view verification table require trust smart card generator scg adopt scheme consequence reduce usage memory space correspond provider session target provider need interact requestor user scg serve secure distributor client scheme involve individual process design processing time communication computation traditional party service formal proof performance analysis conduct efficient
Machine Learning Based Workload Prediction in Cloud Computing,"As a widely used IT service, more and companies shift their services to cloud datacenters. It is important for service providers (CSPs) provide resources with high elasticity cost-effectiveness then achieve good quality of (QoS) clients. However, meeting QoS cost-effective resource challenging problem CSPs because the workloads Virtual Machines (VMs) experience variation over time. highly necessary an accurate VMs workload prediction method provisioning efficiently manage resources. In this paper, we first compare performance representative state-of-the-art methods. We suggest conduct certain time before predicted point in order allow sufficient task scheduling based on workload. To further improve accuracy, introduce clustering method, which clusters all tasks into several categories trains model each category respectively. The trace-driven experiments Google cluster trace demonstrates that our methods outperform other comparison accuracy around 90% both CPU memory.",01-08-2020,2020 29th International Conference on Computer Communications and Networks ICCCN,https://doi.org/10.1109/icccn49398.2020.9209730,"Jiechao Gao, Li Wang, Haiying Shen",225,As a widely used IT service more and companies shift their services to cloud datacenters It is important for service providers CSPs provide resources with high elasticity costeffectiveness then achieve good quality of QoS clients However meeting QoS costeffective resource challenging problem CSPs because the workloads Virtual Machines VMs experience variation over time highly necessary an accurate VMs workload prediction method provisioning efficiently manage resources In this paper we first compare performance representative stateoftheart methods We suggest conduct certain time before predicted point in order allow sufficient task scheduling based on workload To further improve accuracy introduce clustering method which clusters all tasks into several categories trains model each category respectively The tracedriven experiments Google cluster trace demonstrates that our methods outperform other comparison accuracy around 90 both CPU memory,widely service company shift service cloud datacenter important service provider csp provide resource high elasticity costeffectiveness achieve good quality qos client meet qos costeffective resource challenging problem csp workload virtual machine vms experience variation time highly necessary accurate vms workload prediction method provision efficiently manage resource paper compare performance representative stateoftheart method suggest conduct certain time predict point order allow sufficient task scheduling base workload improve accuracy introduce clustering method cluster task category train model category respectively tracedriven experiment google cluster trace demonstrate method outperform comparison accuracy cpu memory
Exploring Data Security Issues and Solutions in Cloud Computing,"Cloud computing is one of the fastest emerging technologies in computing. There are many advantages as well few security issues cloud This paper explores different data a multi-tenant environment and proposes methods to overcome issues. also describes models such deployment service delivery models. In any business or Computing exceptionally important, leaking corruption can shatter confidence people lead collapse that business. Currently used directly indirectly businesses if breaching has happened computing, will affect company’s main reasons for companies give more attention security.",01-01-2018,Procedia Computer Science,https://doi.org/10.1016/j.procs.2017.12.089,"P. Ravi Kumar, P. Herbert Raj, P. Jelciana",222,Cloud computing is one of the fastest emerging technologies in computing There are many advantages as well few security issues cloud This paper explores different data a multitenant environment and proposes methods to overcome issues also describes models such deployment service delivery models In any business or Computing exceptionally important leaking corruption can shatter confidence people lead collapse that business Currently used directly indirectly businesses if breaching has happened computing will affect companys main reasons for companies give more attention security,cloud computing fast emerge technology compute advantage security issue cloud paper explore different datum multitenant environment propose method overcome issue describe model deployment service delivery model business compute exceptionally important leak corruption shatter confidence people lead collapse business currently directly indirectly business breach happen computing affect companys main reason company attention security
An Efficient File Hierarchy AttributeBased Encryption Scheme in Cloud Computing,"Ciphertext-policy attribute-based encryption (CP-ABE) has been a preferred technology to solve the challenging problem of secure data sharing in cloud computing. The shared files generally have characteristic multilevel hierarchy, particularly area healthcare and military. However, hierarchy structure not explored CP-ABE. In this paper, an efficient file scheme is proposed layered access structures are integrated into single structure, then, hierarchical encrypted with structure. ciphertext components related attributes could be by files. Therefore, both storage time cost saved. Moreover, proved under standard assumption. Experimental simulation shows that highly terms decryption. With number increasing, advantages our become more conspicuous.",01-06-2016,IEEE Transactions on Information Forensics and Security,https://doi.org/10.1109/tifs.2016.2523941,"Shulan Wang, Junwei Zhou, Joseph K. Liu, Jianping Yu, Jianyong Chen, Weixin Xie",244,Ciphertextpolicy attributebased encryption CPABE has been a preferred technology to solve the challenging problem of secure data sharing in cloud computing The shared files generally have characteristic multilevel hierarchy particularly area healthcare and military However hierarchy structure not explored CPABE In this paper an efficient file scheme is proposed layered access structures are integrated into single structure then hierarchical encrypted with structure ciphertext components related attributes could be by files Therefore both storage time cost saved Moreover proved under standard assumption Experimental simulation shows that highly terms decryption With number increasing advantages our become more conspicuous,ciphertextpolicy attributebase encryption cpabe preferred technology solve challenging problem secure datum sharing cloud compute share file generally characteristic multilevel hierarchy particularly area healthcare military hierarchy structure explore cpabe paper efficient file scheme propose layered access structure integrate single structure hierarchical encrypt structure ciphertext component relate attribute file storage time cost save prove standard assumption experimental simulation show highly term decryption number increase advantage conspicuous
Energy Efficiency Techniques in Cloud Computing,"The increase in energy consumption is the most critical problem worldwide. growth and development of complex data-intensive applications have promulgated creation huge data centers that heightened demand. In this article, need for efficiency emphasized by discussing dual role cloud computing as a major contributor to increasing method reduce wastage. This article comprehensively comparatively studies existing techniques provides taxonomies classification evaluation studies. concludes with summary providing valuable suggestions future enhancements.",12-10-2015,ACM Computing Surveys,https://doi.org/10.1145/2742488,"Tarandeep Kaur, Inderveer Chana",169,The increase in energy consumption is the most critical problem worldwide growth and development of complex dataintensive applications have promulgated creation huge data centers that heightened demand In this article need for efficiency emphasized by discussing dual role cloud computing as a major contributor to increasing method reduce wastage This article comprehensively comparatively studies existing techniques provides taxonomies classification evaluation studies concludes with summary providing valuable suggestions future enhancements,increase energy consumption critical problem worldwide growth development complex dataintensive application promulgate creation huge data center heighten demand article need efficiency emphasize discuss dual role cloud computing major contributor increase method reduce wastage article comprehensively comparatively study exist technique provide taxonomy classification evaluation study conclude summary provide valuable suggestion future enhancement
Energyefficient data replication in cloud computing datacenters,"Cloud computing is an emerging paradigm that provides computing, communication and storage resources as a service over network. Communication often become bottleneck in provisioning for many cloud applications. Therefore, data replication which brings (e.g., databases) closer to consumers applications) seen promising solution. It allows minimizing network delays bandwidth usage. In this paper we study centers. Unlike other approaches available the literature, consider both energy efficiency consumption of system. This addition improved quality QoS obtained result reduced delays. The evaluation results, from mathematical model extensive simulations, help unveil performance tradeoffs well guide design future solutions.",09-01-2015,Cluster Computing,https://doi.org/10.1007/s10586-014-0404-x,"Dejene Boru Oljira, Dzmitry Kliazovich, Fabrizio Granelli, Pascal Bouvry, Albert Y. Zomaya",206,Cloud computing is an emerging paradigm that provides computing communication and storage resources as a service over network Communication often become bottleneck in provisioning for many cloud applications Therefore data replication which brings eg databases closer to consumers applications seen promising solution It allows minimizing network delays bandwidth usage In this paper we study centers Unlike other approaches available the literature consider both energy efficiency consumption of system This addition improved quality QoS obtained result reduced delays The evaluation results from mathematical model extensive simulations help unveil performance tradeoffs well guide design future solutions,cloud computing emerge paradigm provide compute communication storage resource service network communication bottleneck provisioning cloud application datum replication bring eg database close consumer application see promise solution allow minimize network delay bandwidth usage paper study center unlike approach available literature consider energy efficiency consumption system addition improve quality qos obtain result reduce delay evaluation result mathematical model extensive simulation help unveil performance tradeoff guide design future solution
Cloud Computing Characteristics and Services A Brief Review,"International Journal of Computer Sciences and Engineering (A UGC Approved indexed with DOI, ICI Approved, DPI Digital Library) is one the leading growing open access, peer-reviewed, monthly, scientific research journal for scientists, engineers, scholars, academicians, which gains a foothold in Asia opens to world, aims publish original, theoretical practical advances Science,Information Technology, (Software, Mechanical, Civil, Electronics & Electrical), all interdisciplinary streams Computing Sciences. It intends disseminate scientific, or applied field allied fields. provides platform publishing results strong empirical component. bridge significant gap between practice by promoting publication novel, industry-relevant research.",28-02-2019,International Journal of Computer Sciences and Engineering,https://doi.org/10.26438/ijcse/v7i2.421426,"Aaqib Rashid, Amit Chaturvedi",195,International Journal of Computer Sciences and Engineering A UGC Approved indexed with DOI ICI Approved DPI Digital Library is one the leading growing open access peerreviewed monthly scientific research journal for scientists engineers scholars academicians which gains a foothold in Asia opens to world aims publish original theoretical practical advances ScienceInformation Technology Software Mechanical Civil Electronics  Electrical all interdisciplinary streams Computing Sciences It intends disseminate scientific or applied field allied fields provides platform publishing results strong empirical component bridge significant gap between practice by promoting publication novel industryrelevant research,international journal computer science engineer ugc approve index doi ici approve dpi digital library lead grow open access peerreviewe monthly scientific research journal scientist engineer scholars academician gain foothold asia open world aim publish original theoretical practical advance scienceinformation technology software mechanical civil electronic electrical interdisciplinary stream computing science intend disseminate scientific applied field ally field provide platform publishing result strong empirical component bridge significant gap practice promote publication novel industryrelevant research
Understanding behavioral intention to use a cloud computing classroom A multiple model comparison approach,"Cloud computing is an innovative information technology that has been applied to education and facilitated the development of cloud classrooms; however, student behavioral intention (BI) toward remains unclear. Most researchers have evaluated, integrated, or compared only few theories examine user BI. In this study, we tested, compared, unified six well-known theories, namely service quality (SQ), self-efficacy (SE), motivational model (MM), acceptance (TAM), theory reasoned action planned behavior (TRA/TPB), innovation diffusion (IDT), in context classrooms. This empirical study was conducted using online survey. The data collected from samples (n = 478) were analyzed structural equation modeling. We independently each theory, by formulating a united model. analysis yielded three valuable findings. First, all theoretical models exhibited adequate explanatory power. Second, variance explanation, Chi-squared statistics, effect size, predictive relevance results revealed ranking importance models. Third, provided comprehensive understanding factors significantly affect college students’ BI classroom. discussions implications are critical for practitioners.",01-04-2016,Information amp Management,https://doi.org/10.1016/j.im.2015.10.004,"Wen‐Lung Shiau, Patrick Y.K. Chau",281,Cloud computing is an innovative information technology that has been applied to education and facilitated the development of cloud classrooms however student behavioral intention BI toward remains unclear Most researchers have evaluated integrated or compared only few theories examine user BI In this study we tested compared unified six wellknown theories namely service quality SQ selfefficacy SE motivational model MM acceptance TAM theory reasoned action planned behavior TRATPB innovation diffusion IDT in context classrooms This empirical study was conducted using online survey The data collected from samples n  478 were analyzed structural equation modeling We independently each theory by formulating a united model analysis yielded three valuable findings First all theoretical models exhibited adequate explanatory power Second variance explanation Chisquared statistics effect size predictive relevance results revealed ranking importance models Third provided comprehensive understanding factors significantly affect college students BI classroom discussions implications are critical for practitioners,cloud computing innovative information technology apply education facilitate development cloud classroom student behavioral intention bi remain unclear researcher evaluate integrate compare theory examine user bi study test compare unified wellknown theory service quality sq selfefficacy se motivational model mm acceptance tam theory reason action plan behavior tratpb innovation diffusion idt context classroom empirical study conduct online survey datum collect sample n analyze structural equation model independently theory formulate united model analysis yield valuable finding theoretical model exhibit adequate explanatory power second variance explanation chisquare statistic effect size predictive relevance result reveal rank importance model provide comprehensive understanding factor significantly affect college student bi classroom discussion implication critical practitioner
