Title,Abstract,Publication Date,Journal,Link,Authors,Citations,Cleaned_Abstract,Abstract_Spacy
Exploring the intersection between software industry and Software Engineering education  A systematic mapping of Software Engineering Trends,"Software has become ubiquitous in every corner of modern societies. During the last five decades, software engineering also changed significantly to advance development various types and scales products. In this context, Engineering Education plays an important role keeping students updated with technologies, processes, practices that are popular industries. We investigate from literature extent addresses major Trends academic setting. conducted a systematic mapping study about teaching project courses. classified 126 papers based on their investigated Trends, specifically processes practices, approaches, evolution over time. reveal Agile Development is trend. The other i.e., Implementation, Usability Value, Global Engineering, Lean Startup, relatively small setting, but continuously growing years. System Systems least among all Trends. points out possible gaps between Industry Education, which implies actionable insights for researchers, educators, practitioners.",01-02-2021,Journal of Systems and Software,https://doi.org/10.1016/j.jss.2020.110736,"Orges Cico, Letizia Jaccheri, Anh Nguyen‐Duc, He Zhang",118,Software has become ubiquitous in every corner of modern societies During the last five decades software engineering also changed significantly to advance development various types and scales products In this context Engineering Education plays an important role keeping students updated with technologies processes practices that are popular industries We investigate from literature extent addresses major Trends academic setting conducted a systematic mapping study about teaching project courses classified 126 papers based on their investigated Trends specifically processes practices approaches evolution over time reveal Agile Development is trend The other ie Implementation Usability Value Global Engineering Lean Startup relatively small setting but continuously growing years System Systems least among all Trends points out possible gaps between Industry Education which implies actionable insights for researchers educators practitioners,software ubiquitous corner modern society decade software engineering change significantly advance development type scale product context engineering education play important role keep student update technology process practice popular industry investigate literature extent address major trend academic setting conduct systematic mapping study teach project course classify paper base investigate trend specifically process practice approach evolution time reveal agile development trend ie implementation usability value global engineering lean startup relatively small setting continuously grow year system system trend point possible gap industry education imply actionable insight researcher educator practitioner
Identifying categorizing and mitigating threats to validity in software engineering secondary studies,"Secondary studies are vulnerable to threats validity. Although, mitigating these is crucial for the credibility of studies, we currently lack a systematic approach identify, categorize and mitigate validity secondary studies. In this paper, review corpus with aim identify: (a) trend reporting validity, (b) most common corresponding mitigation actions, (c) possible categories in which can be classified. To achieve goal employ tertiary study research method that used synthesizing knowledge from existing particular, collected data more than 100 published until December 2016 top quality software engineering venues (both journals conference). Our results suggest recent years, likely report their However, presentation such rather ad hoc, e.g., same threat may presented different name, or under category. alleviate problem, propose classification schema actions. Both associated actions have been validated by an empirical study, i.e., Delphi rounds experts. Based on proposed schema, provide checklist, authors use identifying categorizing while readers checklist assessing reported results.",01-02-2019,Information and Software Technology,https://doi.org/10.1016/j.infsof.2018.10.006,"Apostolos Ampatzoglou, Stamatia Bibi, Paris Avgeriou, Marijn Verbeek, Alexander Chatzigeorgiou",184,Secondary studies are vulnerable to threats validity Although mitigating these is crucial for the credibility of studies we currently lack a systematic approach identify categorize and mitigate validity secondary studies In this paper review corpus with aim identify a trend reporting validity b most common corresponding mitigation actions c possible categories in which can be classified To achieve goal employ tertiary study research method that used synthesizing knowledge from existing particular collected data more than 100 published until December 2016 top quality software engineering venues both journals conference Our results suggest recent years likely report their However presentation such rather ad hoc eg same threat may presented different name or under category alleviate problem propose classification schema actions Both associated actions have been validated by an empirical study ie Delphi rounds experts Based on proposed schema provide checklist authors use identifying categorizing while readers checklist assessing reported results,secondary study vulnerable threat validity mitigate crucial credibility study currently lack systematic approach identify categorize mitigate validity secondary study paper review corpus aim identify trend report validity b common corresponding mitigation action c possible category classify achieve goal employ tertiary study research method synthesize knowledge exist particular collect datum publish december quality software engineering venue journal conference result suggest recent year likely report presentation ad hoc eg threat present different category alleviate problem propose classification schema action associate action validate empirical study ie delphi round expert base propose schema provide checklist author use identify categorize reader checklist assess report result
A systematic literature review on the usage of eyetracking in software engineering,"Eye-tracking is a mean to collect evidence regarding some participants' cognitive processes. Eye-trackers monitor visual attention by collecting eye-movement data. These data are useful get insights into processes during reasoning tasks. The Evidence-based Software Engineering (EBSE) paradigm has been proposed in 2004 and, since then, used provide detailed different topics software engineering research and practice. Systematic Literature Reviews (SLR) also the context of EBSE bringing together all existing results about particular topic. This SLR evaluates current state art using eye-trackers provides on uses contributions empirical studies engineering. We perform covering eye-tracking published from 1990 up end 2014. To search recognised resources, instead applying manual search, we an extensive automated Village. identify 36 relevant publications, including nine journal papers, two workshop 25 conference papers. community started 1990s they have become increasingly as tools conduct 2006. observe that researchers use study model comprehension, code debugging, collaborative interaction, traceability. Moreover, find metrics based obtain quantitative measures. report limitations technology, which threaten validity previous studies, along with suggestions mitigate these limitations. However, not withstanding threats, conclude advent new makes easier less obtrusive could benefit more this technology.",01-11-2015,Information and Software Technology,https://doi.org/10.1016/j.infsof.2015.06.008,"Zohreh Sharafi, Zéphyrin Soh, Yann‐Gaël Guéhéneuc",165,Eyetracking is a mean to collect evidence regarding some participants cognitive processes Eyetrackers monitor visual attention by collecting eyemovement data These data are useful get insights into processes during reasoning tasks The Evidencebased Software Engineering EBSE paradigm has been proposed in 2004 and since then used provide detailed different topics software engineering research and practice Systematic Literature Reviews SLR also the context of EBSE bringing together all existing results about particular topic This SLR evaluates current state art using eyetrackers provides on uses contributions empirical studies engineering We perform covering eyetracking published from 1990 up end 2014 To search recognised resources instead applying manual search we an extensive automated Village identify 36 relevant publications including nine journal papers two workshop 25 conference papers community started 1990s they have become increasingly as tools conduct 2006 observe that researchers use study model comprehension code debugging collaborative interaction traceability Moreover find metrics based obtain quantitative measures report limitations technology which threaten validity previous studies along with suggestions mitigate these limitations However not withstanding threats conclude advent new makes easier less obtrusive could benefit more this technology,eyetracke mean collect evidence participant cognitive process eyetracker monitor visual attention collect eyemovement datum datum useful insight process reasoning task evidencebase software engineering ebse paradigm propose provide detailed different topic software engineering research practice systematic literature review slr context ebse bring exist result particular topic slr evaluate current state art eyetracker provide use contribution empirical study engineer perform cover eyetracking publish end search recognise resource instead apply manual search extensive automate village identify relevant publication include journal paper workshop conference paper community start increasingly tool conduct observe researcher use study model comprehension code debug collaborative interaction traceability find metric base obtain quantitative measure report limitation technology threaten validity previous study suggestion mitigate limitation withstand threat conclude advent new make easy obtrusive benefit technology
Sampling in software engineering research a critical review and guidelines,"Representative sampling appears rare in empirical software engineering research. Not all studies need representative samples, but a general lack of undermines scientific field. This article therefore reports critical review the state recent, high-quality The key findings are: (1) random is rare; (2) sophisticated strategies are very (3) sampling, representativeness and randomness often appear misunderstood. These suggest that research has generalizability crisis. To address these problems, this paper synthesizes existing knowledge into succinct primer proposes extensive guidelines for improving conduct, presentation evaluation It further recommended while researchers should strive more disparaging non-probability generally capricious particularly misguided predominately qualitative",28-04-2022,Empirical Software Engineering,https://doi.org/10.1007/s10664-021-10072-8,"Sebastian Baltes, Paul Ralph",154,Representative sampling appears rare in empirical software engineering research Not all studies need representative samples but a general lack of undermines scientific field This article therefore reports critical review the state recent highquality The key findings are 1 random is rare 2 sophisticated strategies are very 3 sampling representativeness and randomness often appear misunderstood These suggest that research has generalizability crisis To address these problems this paper synthesizes existing knowledge into succinct primer proposes extensive guidelines for improving conduct presentation evaluation It further recommended while researchers should strive more disparaging nonprobability generally capricious particularly misguided predominately qualitative,representative sampling appear rare empirical software engineering research study need representative sample general lack undermine scientific field article report critical review state recent highquality key finding random rare sophisticated strategy sample representativeness randomness appear misunderstood suggest research generalizability crisis address problem paper synthesize exist knowledge succinct primer propose extensive guideline improve conduct presentation evaluation recommend researcher strive disparage nonprobability generally capricious particularly misguide predominately qualitative
A Taxonomy of Software Engineering Challenges for Machine Learning Systems An Empirical Investigation,"Artificial intelligence enabled systems have been an inevitable part of everyday life. However, efficient software engineering principles and processes need to be considered extended when developing AI- systems. The objective this study is identify classify challenges that are faced by different companies software-intensive incorporate machine learning components. Using case approach, we explored the development from six across various domains identified main challenges. mapped into a proposed taxonomy depicts evolution use ML components in system industrial settings. Our provides insights community research guide discussions future applied learning.",01-01-2019,Lecture Notes in Business Information Processing,https://doi.org/10.1007/978-3-030-19034-7_14,"Lucy Ellen Lwakatare, Aiswarya Raj, Jan Bosch, Helena Holmström Olsson, Ivica Crnković",172,Artificial intelligence enabled systems have been an inevitable part of everyday life However efficient software engineering principles and processes need to be considered extended when developing AI systems The objective this study is identify classify challenges that are faced by different companies softwareintensive incorporate machine learning components Using case approach we explored the development from six across various domains identified main challenges mapped into a proposed taxonomy depicts evolution use ML components in system industrial settings Our provides insights community research guide discussions future applied learning,artificial intelligence enable system inevitable everyday life efficient software engineering principle process need consider extended develop ai system objective study identify classify challenge face different company softwareintensive incorporate machine learn component case approach explore development domain identify main challenge map propose taxonomy depict evolution use ml component system industrial setting provide insight community research guide discussion future apply learning
Twentyeight years of componentbased software engineering,"The idea of developing software components was envisioned more than forty years ago. In the past two decades, Component-Based Software Engineering (CBSE) has emerged as a distinguishable approach in engineering, and it attracted attention many researchers, which led to results being published research literature. There is huge amount knowledge encapsulated conferences journals targeting this area, but systematic analysis that missing. For reason, we aim investigate state-of-the-art CBSE area through detailed literature review. To do this, 1231 studies dating from 1984 2012 were analyzed. Using available evidence, paper addresses five dimensions CBSE: main objectives, topics, application domains, intensity applied methods. objectives found increase productivity, save costs improve quality. most addressed domains are homogeneously divided between commercial-off-the-shelf (COTS), distributed embedded systems. Intensity showed considerable last fourteen years. addition analysis, also synthesizes identifies open issues points out areas call for further research.",01-01-2016,Journal of Systems and Software,https://doi.org/10.1016/j.jss.2015.09.019,"Tassio Vale, Ivica Crnković, Eduardo Santana de Almeida, Paulo Anselmo da Mota Silveira Neto, Yguaratã Cerqueira Cavalcanti, Sílvio Romero de Lemos Meira",132,The idea of developing software components was envisioned more than forty years ago In the past two decades ComponentBased Software Engineering CBSE has emerged as a distinguishable approach in engineering and it attracted attention many researchers which led to results being published research literature There is huge amount knowledge encapsulated conferences journals targeting this area but systematic analysis that missing For reason we aim investigate stateoftheart CBSE area through detailed literature review To do this 1231 studies dating from 1984 2012 were analyzed Using available evidence paper addresses five dimensions CBSE main objectives topics application domains intensity applied methods objectives found increase productivity save costs improve quality most addressed domains are homogeneously divided between commercialofftheshelf COTS distributed embedded systems Intensity showed considerable last fourteen years addition analysis also synthesizes identifies open issues points out areas call for further research,idea develop software component envision year ago past decade componentbased software engineering cbse emerge distinguishable approach engineering attract attention researcher lead result publish research literature huge knowledge encapsulate conference journal target area systematic analysis miss reason aim investigate stateoftheart cbse area detailed literature review study date analyze available evidence paper address dimension cbse main objective topic application domain intensity apply method objective find increase productivity save cost improve quality address domain homogeneously divide commercialofftheshelf cot distribute embed system intensity show considerable fourteen year addition analysis synthesize identifie open issue point area research
Software Engineering Project Courses with Industrial Clients,"There is an acknowledged need for teaching realistic software development in project courses. The design space such courses wide, ranging from single-semester to two-semester courses, single-client multicustomer local globally distributed and toy projects with real clients. challenge a nontrivial course how make the complex enough enrich students’ engineering experience, yet have environment that does not unduly burden students or instructor. We describe methodology realizable instructors, improves skills, leads viable results industry partners. In particular, recent advances release management collaboration workflows reduce effort of instructors during delivery increase quality deliverables. To enable feedback management, we introduce Rugby, agile process model based on Scrum allows reacting changing requirements. improve early communication, use Tornado, scenario-based approach emphasizes informal models interaction between clients students. combination Rugby Tornado deal requirements, produce multiple releases, obtain client through duration course. our experience more than 300 working 40 external over 4-year period. latest instance course, produced 7000 builds 600 releases eleven evaluation found introduction significantly increased technical especially respect engineering, usability configuration as well their nontechnical skills communication client, teamwork, presentation, demo management. Finally, discuss other can adapt concept.",03-12-2015,ACM Transactions on Computing Education,https://doi.org/10.1145/2732155,"Bernd Bruegge, Stephan Krusche, Lukas Alperowitz",123,There is an acknowledged need for teaching realistic software development in project courses The design space such courses wide ranging from singlesemester to twosemester courses singleclient multicustomer local globally distributed and toy projects with real clients challenge a nontrivial course how make the complex enough enrich students engineering experience yet have environment that does not unduly burden students or instructor We describe methodology realizable instructors improves skills leads viable results industry partners In particular recent advances release management collaboration workflows reduce effort of instructors during delivery increase quality deliverables To enable feedback management we introduce Rugby agile process model based on Scrum allows reacting changing requirements improve early communication use Tornado scenariobased approach emphasizes informal models interaction between clients students combination Rugby Tornado deal requirements produce multiple releases obtain client through duration course our experience more than 300 working 40 external over 4year period latest instance course produced 7000 builds 600 releases eleven evaluation found introduction significantly increased technical especially respect engineering usability configuration as well their nontechnical skills communication client teamwork presentation demo management Finally discuss other can adapt concept,acknowledge need teach realistic software development project course design space course wide range singlesemester twosemester course singleclient multicustomer local globally distribute toy project real client challenge nontrivial course complex enrich student engineering experience environment unduly burden student instructor describe methodology realizable instructor improve skill lead viable result industry partner particular recent advance release management collaboration workflow reduce effort instructor delivery increase quality deliverable enable feedback management introduce rugby agile process model base scrum allow react change requirement improve early communication use tornado scenariobase approach emphasize informal model interaction client student combination rugby tornado deal requirement produce multiple release obtain client duration course experience work external period late instance course produce build release evaluation find introduction significantly increase technical especially respect engineering usability configuration nontechnical skill communication client teamwork presentation demo management finally discuss adapt concept
Challenges and best practices in industryacademia collaborations in software engineering A systematic literature review,"Context: The global software industry and the engineering (SE) academia are two large communities. However, unfortunately, level of joint industry-academia collaborations in SE is still relatively very low, compared to amount activity each It seems that ’camps’ show only limited interest/motivation collaborate with one other. Many researchers practitioners have written about challenges, success patterns (what do, i.e., how collaborate) anti-patterns not do do) for collaborations. Objective: To identify (a) challenges avoid risks collaboration by being aware (b) best practices provide an inventory (patterns) allowing informed choice use when planning conducting collaborative projects. Method: A systematic review has been conducted. Synthesis done using grounded-theory based coding procedures. Results: Through thematic analysis we identified 10 challenge themes 17 practice themes. key outcome was practices, most common ones recommended different contexts were hold regular workshops seminars industry, assure continuous learning from academic sides, ensure management engagement, need a champion, basing research on real-world problems, showing explicit benefits partner, be agile during collaboration, co-location researcher side. Conclusion: Given importance conduct high practical relevance synthesis which can used make decisions structure their",01-11-2016,Information and Software Technology,https://doi.org/10.1016/j.infsof.2016.07.006,"Vahid Garousi, Kai Petersen, Barış Özkan",187,Context The global software industry and the engineering SE academia are two large communities However unfortunately level of joint industryacademia collaborations in SE is still relatively very low compared to amount activity each It seems that camps show only limited interestmotivation collaborate with one other Many researchers practitioners have written about challenges success patterns what do ie how collaborate antipatterns not do do for collaborations Objective To identify a challenges avoid risks collaboration by being aware b best practices provide an inventory patterns allowing informed choice use when planning conducting collaborative projects Method A systematic review has been conducted Synthesis done using groundedtheory based coding procedures Results Through thematic analysis we identified 10 challenge themes 17 practice themes key outcome was practices most common ones recommended different contexts were hold regular workshops seminars industry assure continuous learning from academic sides ensure management engagement need a champion basing research on realworld problems showing explicit benefits partner be agile during collaboration colocation researcher side Conclusion Given importance conduct high practical relevance synthesis which can used make decisions structure their,context global software industry engineering se academia large community unfortunately level joint industryacademia collaboration se relatively low compare activity camp limited interestmotivation collaborate researcher practitioner write challenge success pattern ie collaborate antipattern collaboration objective identify challenge avoid risk collaboration aware b good practice provide inventory pattern allow informed choice use planning conduct collaborative project method systematic review conduct synthesis groundedtheory base code procedure result thematic analysis identify challenge theme practice theme key outcome practice common one recommend different context hold regular workshop seminar industry assure continuous learning academic side ensure management engagement need champion base research realworld problem show explicit benefit partner agile collaboration colocation researcher conclusion give importance conduct high practical relevance synthesis decision structure
What is wrong with topic modeling And how to fix it using searchbased software engineering,"Topic modeling finds human-readable structures in unstructured textual data. A widely used topic technique is Latent Dirichlet allocation. When running on different datasets, LDA suffers from “order effects”, i.e., topics are generated if the order of training data shuffled. Such effects introduce a systematic error for any study. This can relate to misleading results; specifically, inaccurate descriptions and reduction efficacy text mining classification results. To provide method which distributions by more stable be further analysis. We use LDADE, search-based software engineering tool uses Differential Evolution (DE) tune LDA’s parameters. LDADE evaluated programmer information exchange site (Stackoverflow), title abstract thousands Software Engineering (SE) papers, defect reports NASA. Results were collected across implementations (Python+Scikit-Learn, Scala+Spark) Linux platform kinds LDAs (VEM, Gibbs sampling). scored via stability accuracy. In all treatments: (i) standard exhibits very large instability; (ii) LDADE’s tunings dramatically reduce cluster (iii) also leads improved performances supervised as well unsupervised learning. Due instability, using with its “off-the-shelf” settings should now depreciated. Also, future, we require SE papers that test (if needed) mitigate instability. Finally, candidate technology effectively efficiently reducing",20-02-2018,Information and Software Technology,https://doi.org/10.1016/j.infsof.2018.02.005,"Amritanshu Agrawal, Wei Fu, Tim Menzies",202,Topic modeling finds humanreadable structures in unstructured textual data A widely used topic technique is Latent Dirichlet allocation When running on different datasets LDA suffers from order effects ie topics are generated if the order of training data shuffled Such effects introduce a systematic error for any study This can relate to misleading results specifically inaccurate descriptions and reduction efficacy text mining classification results To provide method which distributions by more stable be further analysis We use LDADE searchbased software engineering tool uses Differential Evolution DE tune LDAs parameters LDADE evaluated programmer information exchange site Stackoverflow title abstract thousands Software Engineering SE papers defect reports NASA Results were collected across implementations PythonScikitLearn ScalaSpark Linux platform kinds LDAs VEM Gibbs sampling scored via stability accuracy In all treatments i standard exhibits very large instability ii LDADEs tunings dramatically reduce cluster iii also leads improved performances supervised as well unsupervised learning Due instability using with its offtheshelf settings should now depreciated Also future we require SE papers that test if needed mitigate instability Finally candidate technology effectively efficiently reducing,topic modeling find humanreadable structure unstructured textual datum widely topic technique latent dirichlet allocation run different dataset lda suffer order effect ie topic generate order training datum shuffle effect introduce systematic error study relate mislead result specifically inaccurate description reduction efficacy text mining classification result provide method distribution stable analysis use ldade searchbased software engineering tool use differential evolution de tune ldas parameter ldade evaluate programmer information exchange site stackoverflow title abstract thousand software engineering se paper defect report nasa result collect implementation pythonscikitlearn scalaspark linux platform kind ldas vem gibb sample score stability accuracy treatment standard exhibit large instability ii ldades tuning dramatically reduce cluster iii lead improved performance supervise unsupervised learn instability offtheshelf setting depreciate future require se paper test need mitigate instability finally candidate technology effectively efficiently reduce
Software Engineering for AIBased Systems A Survey,"AI-based systems are software with functionalities enabled by at least one AI component (e.g., for image- and speech-recognition, autonomous driving). becoming pervasive in society due to advances AI. However, there is limited synthesized knowledge on Software Engineering (SE) approaches building, operating, maintaining systems. To collect analyze state-of-the-art about SE systems, we conducted a systematic mapping study. We considered 248 studies published between January 2010 March 2020. an emerging research area, where more than 2/3 of the have been since 2018. The most studied properties dependability safety. identified multiple which classified according SWEBOK areas. Studies related testing quality very prevalent, while areas like maintenance seem neglected. Data-related issues recurrent challenges. Our results valuable for: researchers, quickly understand state art learn topics need research; practitioners, challenges that entails systems; and, educators, bridge gap among their curricula.",01-04-2022,ACM Transactions on Software Engineering and Methodology,https://doi.org/10.1145/3487043,"Silverio Martínez‐Fernández, Justus Bogner, Xavier Franch, Marc Oriol, Julien Siebert, Adam Trendowicz, Anna Maria Vollmer, Stefan Wagner",129,AIbased systems are software with functionalities enabled by at least one AI component eg for image and speechrecognition autonomous driving becoming pervasive in society due to advances AI However there is limited synthesized knowledge on Software Engineering SE approaches building operating maintaining systems To collect analyze stateoftheart about SE systems we conducted a systematic mapping study We considered 248 studies published between January 2010 March 2020 an emerging research area where more than 23 of the have been since 2018 The most studied properties dependability safety identified multiple which classified according SWEBOK areas Studies related testing quality very prevalent while areas like maintenance seem neglected Datarelated issues recurrent challenges Our results valuable for researchers quickly understand state art learn topics need research practitioners challenges that entails systems and educators bridge gap among their curricula,aibase system software functionality enable ai component eg image speechrecognition autonomous driving pervasive society advance ai limit synthesized knowledge software engineering se approach build operate maintain system collect analyze stateoftheart se system conduct systematic mapping study consider study publish january march emerge research area study property dependability safety identify multiple classify accord swebok areas studies relate testing quality prevalent area like maintenance neglect datarelated issue recurrent challenge result valuable researcher quickly understand state art learn topic need research practitioner challenge entail system educator bridge gap curriculum
Closing the Gap Between Software Engineering Education and Industrial Needs,"Many recent software engineering graduates often face difficulties when beginning their professional careers, due to misalignment of the skills learned in university education with what is needed industry. In this article, we report a literature review studies that have been done make improvements on issue.",11-03-2019,IEEE Software,https://doi.org/10.1109/ms.2018.2880823,"Vahid Garousi, Görkem Giray, Eray Tüzün, Çağatay Çatal, Michael Felderer",142,Many recent software engineering graduates often face difficulties when beginning their professional careers due to misalignment of the skills learned in university education with what is needed industry In this article we report a literature review studies that have been done make improvements on issue,recent software engineering graduate face difficulty begin professional career misalignment skill learn university education need industry article report literature review study improvement issue
On negative results when using sentiment analysis tools for software engineering research,"Recent years have seen an increasing attention to social aspects of software engineering, including studies emotions and sentiments experienced expressed by the developers. Most these reuse existing sentiment analysis tools such as SentiStrength NLTK. However, been trained on product reviews movie and, therefore, their results might not be applicable in engineering domain. In this paper we study whether agree with recognized human evaluators (as reported earlier study) well each other. Furthermore, evaluate impact choice a tool conducting simple differences issue resolution times for positive, negative neutral texts. We repeat seven datasets (issue trackers Stack Overflow questions) different observe that disagreement between can lead diverging conclusions. Finally, perform two replications previously published those cannot confirmed when is used.",10-01-2017,Empirical Software Engineering,https://doi.org/10.1007/s10664-016-9493-x,"Robbert Jongeling, Proshanta Sarkar, Subhajit Datta, Alexander Serebrenik",162,Recent years have seen an increasing attention to social aspects of software engineering including studies emotions and sentiments experienced expressed by the developers Most these reuse existing sentiment analysis tools such as SentiStrength NLTK However been trained on product reviews movie and therefore their results might not be applicable in engineering domain In this paper we study whether agree with recognized human evaluators as reported earlier study well each other Furthermore evaluate impact choice a tool conducting simple differences issue resolution times for positive negative neutral texts We repeat seven datasets issue trackers Stack Overflow questions different observe that disagreement between can lead diverging conclusions Finally perform two replications previously published those cannot confirmed when is used,recent year see increase attention social aspect software engineering include study emotion sentiment experience express developer reuse exist sentiment analysis tool sentistrength nltk train product review movie result applicable engineering domain paper study agree recognize human evaluator report early study furthermore evaluate impact choice tool conduct simple difference issue resolution time positive negative neutral text repeat seven dataset issue tracker stack overflow question different observe disagreement lead diverge conclusion finally perform replication previously publish confirm
Views on internal and external validity in empirical software engineering,"Empirical methods have grown common in software engineering, but there is no consensus on how to apply them properly. Is practical relevance key? Do internally valid studies any value? Should we replicate more address the tradeoff between internal and external validity? We asked community empirical research should take place with a focus validity replication, complemented literature review about status of engineering. found that opinions differ considerably, when or conduct replications.",16-05-2015,Failed to retrieve data,https://doi.org/10.5555/2818754.2818759,"Janet Siegmund, Norbert Siegmund, Sven Apel",123,Empirical methods have grown common in software engineering but there is no consensus on how to apply them properly Is practical relevance key Do internally valid studies any value Should we replicate more address the tradeoff between internal and external validity We asked community empirical research should take place with a focus validity replication complemented literature review about status of engineering found that opinions differ considerably when or conduct replications,empirical method grow common software engineering consensus apply properly practical relevance key internally valid study value replicate address tradeoff internal external validity ask community empirical research place focus validity replication complement literature review status engineering find opinion differ considerably conduct replication
The Role of Ethnographic Studies in Empirical Software Engineering,"Ethnography is a qualitative research method used to study people and cultures. It largely adopted in disciplines outside software engineering, including different areas of computer science. can provide an in-depth understanding the socio-technological realities surrounding everyday development practice, i.e., it help uncover not only what practitioners do, but also why they do it. Despite its potential, ethnography has been widely by empirical engineering researchers, receives little attention related literature. The main goal this paper explain how researchers would benefit from adopting ethnography. This achieved explicating four roles that play furthering goals engineering: strengthen investigations into social human aspects engineering; inform design tools; improve process development; programmes. article introduces ethnography, explains origin, context, strengths weaknesses, presents set dimensions position as useful usable approach research. Throughout paper, relevant examples ethnographic studies practice are illustrate points being made.",20-01-2016,IEEE Transactions on Software Engineering,https://doi.org/10.1109/tse.2016.2519887,"Helen Sharp, Yvonne Dittrich, Cleidson R. B. de Souza",103,Ethnography is a qualitative research method used to study people and cultures It largely adopted in disciplines outside software engineering including different areas of computer science can provide an indepth understanding the sociotechnological realities surrounding everyday development practice ie it help uncover not only what practitioners do but also why they do it Despite its potential ethnography has been widely by empirical engineering researchers receives little attention related literature The main goal this paper explain how researchers would benefit from adopting ethnography This achieved explicating four roles that play furthering goals engineering strengthen investigations into social human aspects engineering inform design tools improve process development programmes article introduces ethnography explains origin context strengths weaknesses presents set dimensions position as useful usable approach research Throughout paper relevant examples ethnographic studies practice are illustrate points being made,ethnography qualitative research method study people culture largely adopt discipline outside software engineering include different area computer science provide indepth understand sociotechnological reality surround everyday development practice ie help uncover practitioner despite potential ethnography widely empirical engineering researcher receive little attention relate literature main goal paper explain researcher benefit adopt ethnography achieve explicate role play further goal engineering strengthen investigation social human aspect engineering inform design tool improve process development programme article introduce ethnography explain origin context strength weakness present set dimension position useful usable approach research paper relevant example ethnographic study practice illustrate point
Word embeddings for the software engineering domain,"The software development process produces vast amounts of textual data expressed in natural language. Outcomes from the language processing community have been adapted engineering research for leveraging this rich information; these include methods and readily available tools, often furnished with pre-trained models. State art models however, capture general, common sense knowledge, limited value when it comes to handling specific a specialized domain. There is currently lack domain-specific that would further enhance artefacts related engineering. To end, we release word2vec model trained over 15GB Stack Overflow posts. We illustrate how disambiguates polysemous words by interpreting them within their context. In addition, present examples fine-grained semantics captured model, imply transferability results diverse, targeted information retrieval tasks motivate reuse model.",28-05-2018,Proceedings of the 15th International Conference on Mining Software Repositories,https://doi.org/10.1145/3196398.3196448,"Vasiliki Efstathiou, Christos Chatzilenas, Diomidis Spinellis",99,The software development process produces vast amounts of textual data expressed in natural language Outcomes from the language processing community have been adapted engineering research for leveraging this rich information these include methods and readily available tools often furnished with pretrained models State art models however capture general common sense knowledge limited value when it comes to handling specific a specialized domain There is currently lack domainspecific that would further enhance artefacts related engineering To end we release word2vec model trained over 15GB Stack Overflow posts We illustrate how disambiguates polysemous words by interpreting them within their context In addition present examples finegrained semantics captured model imply transferability results diverse targeted information retrieval tasks motivate reuse model,software development process produce vast amount textual datum express natural language outcome language processing community adapt engineering research leverage rich information include method readily available tool furnish pretraine model state art model capture general common sense knowledge limited value come handle specific specialized domain currently lack domainspecific enhance artefact related engineering end release model train gb stack overflow post illustrate disambiguate polysemous word interpret context addition present example finegraine semantic capture model imply transferability result diverse target information retrieval task motivate reuse model
Closing the Gap Between Software Engineering Education and Industrial Needs,"Many recent software engineering graduates often face difficulties when beginning their professional careers, due to misalignment of the skills learned in university education with what is needed industry. In this article, we report a literature review studies that have been done make improvements on issue.",01-03-2020,IEEE Software,https://doi.org/10.1109/ms.2018.2880823,"Vahid Garousi, Görkem Giray, Eray Tüzün, Çağatay Çatal, Michael Felderer",140,Many recent software engineering graduates often face difficulties when beginning their professional careers due to misalignment of the skills learned in university education with what is needed industry In this article we report a literature review studies that have been done make improvements on issue,recent software engineering graduate face difficulty begin professional career misalignment skill learn university education need industry article report literature review study improvement issue
