Title,Abstract,Publication Date,Journal,Link,Authors,Citations,Cleaned_Abstract,Abstract_Spacy
Cybersecurity education in a developing nation the Ecuadorian environment,"The ability to prevent successful cyber attacks against a nation’s critical infrastructure depends on the availability of skilled cyber-literate workforce, and therefore, an educational system that can build such capabilities. While it is possible hire foreign nationals or outsource many operations, this not sustainable solution raises other concerns. current literature provides strategic guidelines developing national cybersecurity workforce; however, there has been relatively little research identifying factors are responsible for impeding development education in economies. Based qualitative analysis data from 28 semi-structured interviews with leaders thirteen Ecuadorian institutions higher education, article explores challenges faced by Ecuador advancing education. On basis insights gained, opportunities enhancing then identified discussed. Today mostly elementary Ecuador. Nationwide, interviewees at only four universities studied expressed some confidence their institution’s provide students reasonable preparation. domestic faces include: skills, structural capabilities, social integration, economic resources, governance capacity. To enhance preparation, urgent need strategy bolsters multiple initiatives as well multi-stakeholder space which government, industry, academia actively work together address requirements. Further should include strengthening educators’ training academic programs, advocating (and development) capabilities awareness. Recent revisions Ecuador’s offer timely opportunity advocate competencies.",01-01-2019,Journal of Cybersecurity,https://doi.org/10.1093/cybsec/tyz001,"Frankie E Catota, M. Granger Morgan, Douglas Sicker",57,The ability to prevent successful cyber attacks against a nations critical infrastructure depends on the availability of skilled cyberliterate workforce and therefore an educational system that can build such capabilities While it is possible hire foreign nationals or outsource many operations this not sustainable solution raises other concerns current literature provides strategic guidelines developing national cybersecurity workforce however there has been relatively little research identifying factors are responsible for impeding development education in economies Based qualitative analysis data from 28 semistructured interviews with leaders thirteen Ecuadorian institutions higher education article explores challenges faced by Ecuador advancing education On basis insights gained opportunities enhancing then identified discussed Today mostly elementary Ecuador Nationwide interviewees at only four universities studied expressed some confidence their institutions provide students reasonable preparation domestic faces include skills structural capabilities social integration economic resources governance capacity To enhance preparation urgent need strategy bolsters multiple initiatives as well multistakeholder space which government industry academia actively work together address requirements Further should include strengthening educators training academic programs advocating and development capabilities awareness Recent revisions Ecuadors offer timely opportunity advocate competencies,ability prevent successful cyber attack nation critical infrastructure depend availability skilled cyberliterate workforce educational system build capability possible hire foreign national outsource operation sustainable solution raise concern current literature provide strategic guideline develop national cybersecurity workforce relatively little research identify factor responsible impede development education economy base qualitative analysis datum semistructured interview leader thirteen ecuadorian institution high education article explore challenge face ecuador advance education basis insight gain opportunity enhance identify discuss today elementary ecuador nationwide interviewee university study express confidence institution provide student reasonable preparation domestic face include skill structural capability social integration economic resource governance capacity enhance preparation urgent need strategy bolster multiple initiative multistakeholder space government industry academia actively work address requirement include strengthen educator train academic program advocate development capability awareness recent revision ecuador offer timely opportunity advocate competency
Health Care Cybersecurity Challenges and Solutions Under the Climate of COVID19 Scoping Review,"Background COVID-19 has challenged the resilience of health care information system, which affected our ability to achieve global goal and well-being. The pandemic resulted in a number recent cyberattacks on hospitals, pharmaceutical companies, US Department Health Human Services, World Organization its partners, others. Objective aim this review was identify key cybersecurity challenges, solutions adapted by sector, areas improvement needed counteract increases (eg, phishing campaigns ransomware attacks), have been used attackers exploit vulnerabilities technology people introduced through changes working practices response pandemic. Methods A scoping conducted searching two major scientific databases (PubMed Scopus) using search formula “(covid OR healthcare) AND cybersecurity.” Reports, news articles, industry white papers were also included if they related directly previously published works, or only available sources at time writing. Only articles English last decade (ie, 2011-2020) order focus current issues, solutions. Results We identified 9 main challenges cybersecurity, 11 that organizations address these 4 need be strengthened terms capacity sector. found most prominent significant methods occurred during phishing, ransomware, distributed denial-of-service attacks, malware. Conclusions This impactful targeted sector pandemic, as well solutions, improvement. provided useful insights issues other epidemics pandemics may materialize future.",20-04-2021,Journal of Medical Internet Research,https://doi.org/10.2196/21747,"Ying He, Aliyu Aliyu, Mark Evans, Cunjin Luo",102,Background COVID19 has challenged the resilience of health care information system which affected our ability to achieve global goal and wellbeing The pandemic resulted in a number recent cyberattacks on hospitals pharmaceutical companies US Department Health Human Services World Organization its partners others Objective aim this review was identify key cybersecurity challenges solutions adapted by sector areas improvement needed counteract increases eg phishing campaigns ransomware attacks have been used attackers exploit vulnerabilities technology people introduced through changes working practices response pandemic Methods A scoping conducted searching two major scientific databases PubMed Scopus using search formula covid OR healthcare AND cybersecurity Reports news articles industry white papers were also included if they related directly previously published works or only available sources at time writing Only articles English last decade ie 20112020 order focus current issues solutions Results We identified 9 main challenges cybersecurity 11 that organizations address these 4 need be strengthened terms capacity sector found most prominent significant methods occurred during phishing ransomware distributed denialofservice attacks malware Conclusions This impactful targeted sector pandemic as well solutions improvement provided useful insights issues other epidemics pandemics may materialize future,background challenge resilience health care information system affect ability achieve global goal wellbee pandemic result number recent cyberattack hospital pharmaceutical company department health human service world organization partner objective aim review identify key cybersecurity challenge solution adapt sector area improvement need counteract increase eg phishe campaign ransomware attack attacker exploit vulnerability technology people introduce change work practice response pandemic method scoping conduct search major scientific database pubme scopus search formula covid healthcare cybersecurity report news article industry white paper include relate directly previously publish work available source time write article english decade ie order focus current issue solution result identify main challenge cybersecurity organization address need strengthen term capacity sector find prominent significant method occur phishe ransomware distribute denialofservice attack malware conclusion impactful target sector pandemic solution improvement provide useful insight issue epidemic pandemic materialize future
A Survey on Cybersecurity Challenges Detection and Mitigation Techniques for the Smart Grid,"The world is transitioning from the conventional grid to smart at a rapid pace. Innovation always comes with some flaws; such case grid. One of major challenges in protect it potential cyberattacks. There are millions sensors continuously sending and receiving data packets over network, so managing gigantic network biggest challenge. Any cyberattack can damage key elements, confidentiality, integrity, availability overall comprised customers accessing communication devices sensors, people (decision makers); all three these levels vulnerable In this survey, we explore various threats vulnerabilities that affect elements cybersecurity then present security measures avert those different levels. addition that, suggest techniques minimize chances",17-09-2021,Energies,https://doi.org/10.3390/en14185894,"Shahid Tufail, Imtiaz Parvez, Shanzeh Batool, Arif I. Sarwat",76,The world is transitioning from the conventional grid to smart at a rapid pace Innovation always comes with some flaws such case grid One of major challenges in protect it potential cyberattacks There are millions sensors continuously sending and receiving data packets over network so managing gigantic network biggest challenge Any cyberattack can damage key elements confidentiality integrity availability overall comprised customers accessing communication devices sensors people decision makers all three these levels vulnerable In this survey we explore various threats vulnerabilities that affect elements cybersecurity then present security measures avert those different levels addition that suggest techniques minimize chances,world transition conventional grid smart rapid pace innovation come flaw case grid major challenge protect potential cyberattack million sensor continuously send receive data packet network manage gigantic network big challenge cyberattack damage key element confidentiality integrity availability overall comprise customer access communication device sensor people decision maker level vulnerable survey explore threat vulnerabilitie affect element cybersecurity present security measure avert different level addition suggest technique minimize chance
Evaluation of GameBased Learning in Cybersecurity Education for High School Students,"Game based learning is a new game play mechanism that the players explore various aspects of in context designed by instructor or designer. Nevertheless, general acceptance as paradigm was deferred lack well-controlled, large sample efficacy studies. To address increasing need cybersecurity workforce, this paper introduces method for high school education. Purdue University Northwest launched GenCyber summer camps to about 200 students Chicago metropolitan area. The survey conducted after camp indicated education very effective awareness training. Further analysis data revealed there gender difference raising students’ interests and computer science using method.",01-02-2018,Journal of Education and Learning EduLearn,https://doi.org/10.11591/edulearn.v12i1.7736,"Ge Jin, Manghui Tu, Tae-Hoon Kim, Justin Heffron, Jonathan White",73,Game based learning is a new game play mechanism that the players explore various aspects of in context designed by instructor or designer Nevertheless general acceptance as paradigm was deferred lack wellcontrolled large sample efficacy studies To address increasing need cybersecurity workforce this paper introduces method for high school education Purdue University Northwest launched GenCyber summer camps to about 200 students Chicago metropolitan area The survey conducted after camp indicated education very effective awareness training Further analysis data revealed there gender difference raising students interests and computer science using method,game base learning new game play mechanism player explore aspect context design instructor designer general acceptance paradigm defer lack wellcontrolle large sample efficacy study address increase need cybersecurity workforce paper introduce method high school education purdue university northwest launch gencyber summer camp student chicago metropolitan area survey conduct camp indicate education effective awareness train analysis datum reveal gender difference raise student interest computer science method
Cybersecurity Awareness and Market Valuations,"This paper introduces a measure of firm-specific cybersecurity awareness that can be used in empirical research exploring cyber-related issues facing corporations. It extends and updates Gordon, Loeb, Sohail (2010), who develop an indicator capturing the existence disclosures related to “information security,” show positive association between market valuation their measure. Since publication paper, events have become more frequent salient, disclosure has extensive. Increased is largely due 2011 requirement by Securities Exchange Commission, which provides guidance for 10-K filings. Based upon this mandatory disclosure, we new captures extent relevance cyber positively values awareness. We also negative tone associated with lower values. Our results are robust inclusion measures IT governance controlling firm’s overall characteristics.",01-01-2018,SSRN Electronic Journal,https://doi.org/10.2139/ssrn.3180538,"Henk Berkman, Jonathan Jona, Gladys Lee, Naomi S. Soderstrom",43,This paper introduces a measure of firmspecific cybersecurity awareness that can be used in empirical research exploring cyberrelated issues facing corporations It extends and updates Gordon Loeb Sohail 2010 who develop an indicator capturing the existence disclosures related to information security show positive association between market valuation their measure Since publication paper events have become more frequent salient disclosure has extensive Increased is largely due 2011 requirement by Securities Exchange Commission which provides guidance for 10K filings Based upon this mandatory disclosure we new captures extent relevance cyber positively values awareness We also negative tone associated with lower values Our results are robust inclusion measures IT governance controlling firms overall characteristics,paper introduce measure firmspecific cybersecurity awareness empirical research explore cyberrelated issue face corporation extend update gordon loeb sohail develop indicator capture existence disclosure relate information security positive association market valuation measure publication paper event frequent salient disclosure extensive increase largely requirement securities exchange commission provide guidance filing base mandatory disclosure new capture extent relevance cyber positively value awareness negative tone associate low value result robust inclusion measure governance control firm overall characteristic
Machine Learning and Deep Learning Approaches for CyberSecurity A Review,"The rapid evolution and growth of the internet through last decades led to more concern about cyber-attacks that are continuously increasing changing. As a result, an effective intrusion detection system was required protect data, discovery artificial intelligence’s sub-fields, machine learning, deep one most successful ways address this problem. This paper reviewed systems discussed what types learning algorithms using data from malicious behavior. It discusses recent work with various network implementations, applications, algorithms, approaches, datasets develop operational system.",01-01-2022,IEEE Access,https://doi.org/10.1109/access.2022.3151248,"Asmaa Halbouni, Teddy Surya Gunawan, Mohamed Hadi Habaebi, Murad Halbouni, Mira Kartiwi, Robiah Ahmad",72,The rapid evolution and growth of the internet through last decades led to more concern about cyberattacks that are continuously increasing changing As a result an effective intrusion detection system was required protect data discovery artificial intelligences subfields machine learning deep one most successful ways address this problem This paper reviewed systems discussed what types learning algorithms using data from malicious behavior It discusses recent work with various network implementations applications algorithms approaches datasets develop operational system,rapid evolution growth internet decade lead concern cyberattack continuously increase change result effective intrusion detection system require protect data discovery artificial intelligence subfield machine learn deep successful way address problem paper review system discuss type learn algorithm datum malicious behavior discuss recent work network implementation application algorithm approach dataset develop operational system
Cybersecurity insurance and risksharing,"In today’s interconnected digital world, cybersecurity risks and resulting breaches are a fundamental concern to organizations public policy setters. Accounting firms, as well other firms providing risk advisory services, concerned about their clients’ potential actual breaches. Organizations cannot, however, eliminate all so achieve 100% security. Furthermore, at some point additional measures become more costly than the benefits from incremental Thus, those responsible for preventing within organizations, services need think in terms of cost-benefit aspects investments. Besides investing activities that prevent or mitigate negative effects breaches, can invest insurance means transferring associated with future This paper provides model selecting optimal set policies by firm, given finite number being offered one companies. The firm determined this selection (and often does) contain least three areas possible losses not covered selected (called Non-Coverage paper). By considering sets areas, we show is better able address frequently cited problems high deductibles low ceilings common marketplace. Our facilitates improved risk-sharing among purchasers sellers. As such, our basis efficient marketplace currently exists. developed perspective purchasing (or advisors guiding firm) assumes firm’s objective minimize sum costs premiums expected policies.",01-11-2018,Journal of Accounting and Public Policy,https://doi.org/10.1016/j.jaccpubpol.2018.10.004,"Lawrence Bodin, Lawrence A. Gordon, Martin P. Loeb, Aluna Wang",43,In todays interconnected digital world cybersecurity risks and resulting breaches are a fundamental concern to organizations public policy setters Accounting firms as well other firms providing risk advisory services concerned about their clients potential actual breaches Organizations cannot however eliminate all so achieve 100 security Furthermore at some point additional measures become more costly than the benefits from incremental Thus those responsible for preventing within organizations services need think in terms of costbenefit aspects investments Besides investing activities that prevent or mitigate negative effects breaches can invest insurance means transferring associated with future This paper provides model selecting optimal set policies by firm given finite number being offered one companies The firm determined this selection and often does contain least three areas possible losses not covered selected called NonCoverage paper By considering sets areas we show is better able address frequently cited problems high deductibles low ceilings common marketplace Our facilitates improved risksharing among purchasers sellers As such our basis efficient marketplace currently exists developed perspective purchasing or advisors guiding firm assumes firms objective minimize sum costs premiums expected policies,today interconnect digital world cybersecurity risk result breach fundamental concern organization public policy setter accounting firm firm provide risk advisory service concern client potential actual breach organization eliminate achieve security furthermore point additional measure costly benefit incremental responsible prevent organization service need think term costbenefit aspect investment invest activity prevent mitigate negative effect breach invest insurance mean transfer associate future paper provide model select optimal set policy firm give finite number offer company firm determine selection contain area possible loss cover select call noncoverage paper consider set area well able address frequently cite problem high deductible low ceiling common marketplace facilitate improve risksharing purchaser seller basis efficient marketplace currently exist develop perspective purchase advisor guide firm assume firm objective minimize sum cost premium expect policy
Assessing Chinas Cybersecurity Law,"In November 2016, China passed its first Cybersecurity Law, aiming to strengthen cyberspace governance through a number of initiatives, including Internet operator security protection, personal information special protection critical infrastructure, local storage data, and evaluation for data export. This Article discusses the major concepts principles Law. It also tensions controversies inherent in law. All all, Law exhibits distinctive Chinese characteristics. is premised on concept sovereignty emphasizes over free flow freedom speech. provides basic legal framework China, be supplemented by implementing regulations years come.",13-09-2018,Computer Law amp Security Review,https://doi.org/10.1016/j.clsr.2018.08.007,"QI Ai-min, Guosong Shao, Wentong Zheng",42,In November 2016 China passed its first Cybersecurity Law aiming to strengthen cyberspace governance through a number of initiatives including Internet operator security protection personal information special protection critical infrastructure local storage data and evaluation for data export This Article discusses the major concepts principles Law It also tensions controversies inherent in law All all Law exhibits distinctive Chinese characteristics is premised on concept sovereignty emphasizes over free flow freedom speech provides basic legal framework China be supplemented by implementing regulations years come,november china pass cybersecurity law aim strengthen cyberspace governance number initiative include internet operator security protection personal information special protection critical infrastructure local storage datum evaluation datum export article discuss major concept principle law tension controversy inherent law law exhibit distinctive chinese characteristic premise concept sovereignty emphasize free flow freedom speech provide basic legal framework china supplement implement regulation year come
Using virtual environments for the assessment of cybersecurity issues in IoT scenarios,"Internet of Things (IoT) has been forecast as the next main evolution in field Information and Communication Technology. Recent studies confirm a steep constant increase diffusion smart objects, which are capable to interact with real world communicate gather information autonomously through connections. In rush devising releasing market killer application for IoT domain, critical issues regarding cybersecurity risks currently overlooked. Because security, like most software qualities, is not an orthogonal requirement, i.e. one that can be satisfied by adding some features at any development stage, this going have very costly impact, potentially leading failure, on technologies developed domain. order cope adequately such issues, applications need designed secure since their inception suitable security assessment tools should made available. This paper describes approach based exploitation virtual environments agent-based simulation evaluation solutions generation realistic scenarios. The effectiveness shown considering concrete case study involving cooperation devices inside virtualized scenario where first evaluated then handled.",29-10-2016,Simulation Modelling Practice and Theory,https://doi.org/10.1016/j.simpat.2016.09.007,"Angelo Furfaro, Luciano Argento, Andrea Parise, Antonio Piccolo",54,Internet of Things IoT has been forecast as the next main evolution in field Information and Communication Technology Recent studies confirm a steep constant increase diffusion smart objects which are capable to interact with real world communicate gather information autonomously through connections In rush devising releasing market killer application for IoT domain critical issues regarding cybersecurity risks currently overlooked Because security like most software qualities is not an orthogonal requirement ie one that can be satisfied by adding some features at any development stage this going have very costly impact potentially leading failure on technologies developed domain order cope adequately such issues applications need designed secure since their inception suitable security assessment tools should made available This paper describes approach based exploitation virtual environments agentbased simulation evaluation solutions generation realistic scenarios The effectiveness shown considering concrete case study involving cooperation devices inside virtualized scenario where first evaluated then handled,internet thing iot forecast main evolution field information communication technology recent study confirm steep constant increase diffusion smart object capable interact real world communicate gather information autonomously connection rush devise release market killer application iot domain critical issue cybersecurity risk currently overlook security like software quality orthogonal requirement ie satisfied add feature development stage go costly impact potentially lead failure technology develop domain order cope adequately issue application need design secure inception suitable security assessment tool available paper describe approach base exploitation virtual environment agentbase simulation evaluation solution generation realistic scenario effectiveness show consider concrete case study involve cooperation device inside virtualize scenario evaluate handle
CYBERSECURITY IN BANKING A GLOBAL PERSPECTIVE WITH A FOCUS ON NIGERIAN PRACTICES,"The paper review cybersecurity practices in banking, with a specific focus on Nigerian banks. Cybersecurity has become paramount concern the banking industry worldwide, given escalating frequency and sophistication of cyber threats. This study provides an overview global landscape observed Nigeria. sector is witnessing surge digital transformation, marked by adoption advanced technologies online financial services. However, this digitization brings it unprecedented challenges, ranging from data breaches ransomware attacks to sophisticated fraud. Financial institutions globally are compelled fortify their frameworks protect sensitive customer information, ensure integrity transactions, maintain trust ecosystem. Nigeria, as key player African landscape, faces unique challenges developed distinct strategies safeguard its institutions. explores employed banks, considering regulatory frameworks, incident response mechanisms, collaborative efforts international entities. analysis encompasses case studies illustrating real-world threats incidents both contexts. It investigates effectiveness measures implemented shedding light nation's evolving risks. Furthermore, delves into initiatives between bodies, organizations enhance information sharing, threat intelligence, collective defense mechanisms. also role public awareness campaigns fostering cyber-resilient environment. insights provided aim contribute understanding while offering nuanced perspective practices. As ecosystems continue evolve, findings underscore importance ongoing adaptation, collaboration, innovation safeguarding trustworthiness systems, scale within context.&#x0D; Keywords: Cybersecurity, Banking, Global Perspective, Nigerian, Artificial Intelligence.",09-01-2024,Computer Science amp IT Research Journal,https://doi.org/10.51594/csitrj.v5i1.701,"Azeez Olanipekun Hassan, Sarah Kuzankah Ewuga, Adekunle Abiola Abdul, Temitayo Oluwaseun Abrahams, Monisola Oladeinde, Samuel Onimisi Dawodu",78,The paper review cybersecurity practices in banking with a specific focus on Nigerian banks Cybersecurity has become paramount concern the banking industry worldwide given escalating frequency and sophistication of cyber threats This study provides an overview global landscape observed Nigeria sector is witnessing surge digital transformation marked by adoption advanced technologies online financial services However this digitization brings it unprecedented challenges ranging from data breaches ransomware attacks to sophisticated fraud Financial institutions globally are compelled fortify their frameworks protect sensitive customer information ensure integrity transactions maintain trust ecosystem Nigeria as key player African landscape faces unique challenges developed distinct strategies safeguard its institutions explores employed banks considering regulatory frameworks incident response mechanisms collaborative efforts international entities analysis encompasses case studies illustrating realworld threats incidents both contexts It investigates effectiveness measures implemented shedding light nations evolving risks Furthermore delves into initiatives between bodies organizations enhance information sharing threat intelligence collective defense mechanisms also role public awareness campaigns fostering cyberresilient environment insights provided aim contribute understanding while offering nuanced perspective practices As ecosystems continue evolve findings underscore importance ongoing adaptation collaboration innovation safeguarding trustworthiness systems scale within contextx0D Keywords Cybersecurity Banking Global Perspective Nigerian Artificial Intelligence,paper review cybersecurity practice banking specific focus nigerian bank cybersecurity paramount concern banking industry worldwide give escalate frequency sophistication cyber threat study provide overview global landscape observe nigeria sector witness surge digital transformation mark adoption advanced technology online financial service digitization bring unprecedented challenge range data breach ransomware attack sophisticated fraud financial institution globally compel fortify framework protect sensitive customer information ensure integrity transaction maintain trust ecosystem nigeria key player african landscape face unique challenge develop distinct strategy safeguard institution explore employ bank consider regulatory framework incident response mechanism collaborative effort international entity analysis encompasse case study illustrate realworld threat incident context investigate effectiveness measure implement shed light nation evolve risk furthermore delve initiative body organization enhance information share threat intelligence collective defense mechanism role public awareness campaign foster cyberresilient environment insight provide aim contribute understanding offer nuance perspective practice ecosystem continue evolve finding underscore importance ongoing adaptation collaboration innovation safeguard trustworthiness system scale keyword cybersecurity banking global perspective nigerian artificial intelligence
Virtualization of Industrial Control System Testbeds for Cybersecurity,"With an immense number of threats pouring in from nation states and hacktivists as well terrorists cybercriminals, the requirement a globally secure infrastructure becomes major obligation. Most critical infrastructures were primarily designed to work isolated normal communication network, but due advent ""Smart Grid"" that uses advanced intelligent approaches control infrastructure, it is necessary for these cyber-physical systems have access system. Consequently, such become prime targets; hence security currently one most challenging research problems. Performing extensive analysis involving experiments with cyber-attacks on live industrial system (ICS) not possible. Therefore, researchers generally resort test beds complex simulations answer questions related SCADA systems. Since all conclusions are drawn bed, perform validation against physical model. This paper examines fidelity virtual testbed bed allows study effects cyber- attacks both",06-12-2016,Proceedings of the 2nd Annual Industrial Control System Security Workshop,https://doi.org/10.1145/3018981.3018988,"Thiago Alves, Rishabh Das, Thomas H. Morris",44,With an immense number of threats pouring in from nation states and hacktivists as well terrorists cybercriminals the requirement a globally secure infrastructure becomes major obligation Most critical infrastructures were primarily designed to work isolated normal communication network but due advent Smart Grid that uses advanced intelligent approaches control infrastructure it is necessary for these cyberphysical systems have access system Consequently such become prime targets hence security currently one most challenging research problems Performing extensive analysis involving experiments with cyberattacks on live industrial system ICS not possible Therefore researchers generally resort test beds complex simulations answer questions related SCADA systems Since all conclusions are drawn bed perform validation against physical model This paper examines fidelity virtual testbed bed allows study effects cyber attacks both,immense number threat pour nation state hacktivist terrorist cybercriminal requirement globally secure infrastructure major obligation critical infrastructure primarily design work isolate normal communication network advent smart grid use advanced intelligent approach control infrastructure necessary cyberphysical system access system consequently prime target security currently challenging research problem perform extensive analysis involve experiment cyberattack live industrial system ic possible researcher generally resort test bed complex simulation answer question relate scada system conclusion draw bed perform validation physical model paper examine fidelity virtual testbe bed allow study effect cyber attack
Guide to Automotive Connectivity and Cybersecurity,"This professional book presents a review of automotive connectivity and cybersecurity, covering trends, technologies, innovations, applications.",01-01-2019,Computer Communications and Networks,https://doi.org/10.1007/978-3-319-73512-2,"Dietmar P. F. Möller, Roland E. Haas",44,This professional book presents a review of automotive connectivity and cybersecurity covering trends technologies innovations applications,professional book present review automotive connectivity cybersecurity covering trend technology innovation application
Cybersecurity in Artificial Pancreas Experiments,"Medical devices have transformed modern health care, and ongoing experimental medical technology trials (such as the artificial pancreas) potential to significantly improve treatment of several chronic conditions, including diabetes mellitus. However, we suggest that, date, essential concept cybersecurity has not been adequately addressed in this field. This article discusses key issues proposes some solutions. In addition, it outlines current requirements efforts regulatory agencies increase awareness topic cybersecurity.",01-09-2015,Diabetes Technology amp Therapeutics,https://doi.org/10.1089/dia.2014.0328,"Derek T. O’Keeffe, Spyridoula Maraka, Ananda Basu, Patrick Keith-Hynes, Yogish C. Kudva",34,Medical devices have transformed modern health care and ongoing experimental medical technology trials such as the artificial pancreas potential to significantly improve treatment of several chronic conditions including diabetes mellitus However we suggest that date essential concept cybersecurity has not been adequately addressed in this field This article discusses key issues proposes some solutions In addition it outlines current requirements efforts regulatory agencies increase awareness topic cybersecurity,medical device transform modern health care ongoing experimental medical technology trial artificial pancrea potential significantly improve treatment chronic condition include diabetes mellitus suggest date essential concept cybersecurity adequately address field article discuss key issue propose solution addition outline current requirement effort regulatory agency increase awareness topic cybersecurity
Adversarial XAI Methods in Cybersecurity,"Machine Learning methods are playing a vital role in combating ever-evolving threats the cybersecurity domain.Explanation that shed light on decision process of black-box classifiers one biggest drivers successful adoption these models.Explaining predictions address 'Why?/Why Not?' questions help users/stakeholders/analysts understand and accept predicted outputs with confidence build trust.Counterfactual explanations gaining popularity as an alternative method to users not only decisions models (why?) but also provide mechanism highlight mutually exclusive data instances would change outcomes (why not?).Recent Explainable Artificial Intelligence literature has focused three main areas : (a) creating improving explainability better how internal ML work well their outputs; (b) attacks interpreters white-box setting; (c) defining relevant properties, metrics generated by models.Nevertheless, there is no thorough study model can introduce new attack surfaces underlying systems.A motivated adversary leverage information provided launch membership inference, extraction compromise overall privacy system.Similarly, facilitate powerful evasion such poisoning back door attacks.In this paper, we cover gap tackling various properties threat related counterfactual explanations.We propose leverages (XAI) confidentiality classifiers.We validate our approach datasets used cyber security domain demonstrate achieves attacker's goal under which reflect real-world settings.",01-01-2021,IEEE Transactions on Information Forensics and Security,https://doi.org/10.1109/tifs.2021.3117075,"Aditya Kuppa, Nhien‐An Le‐Khac",49,Machine Learning methods are playing a vital role in combating everevolving threats the cybersecurity domainExplanation that shed light on decision process of blackbox classifiers one biggest drivers successful adoption these modelsExplaining predictions address WhyWhy Not questions help usersstakeholdersanalysts understand and accept predicted outputs with confidence build trustCounterfactual explanations gaining popularity as an alternative method to users not only decisions models why but also provide mechanism highlight mutually exclusive data instances would change outcomes why notRecent Explainable Artificial Intelligence literature has focused three main areas  a creating improving explainability better how internal ML work well their outputs b attacks interpreters whitebox setting c defining relevant properties metrics generated by modelsNevertheless there is no thorough study model can introduce new attack surfaces underlying systemsA motivated adversary leverage information provided launch membership inference extraction compromise overall privacy systemSimilarly facilitate powerful evasion such poisoning back door attacksIn this paper we cover gap tackling various properties threat related counterfactual explanationsWe propose leverages XAI confidentiality classifiersWe validate our approach datasets used cyber security domain demonstrate achieves attackers goal under which reflect realworld settings,machine learning method play vital role combat everevolve threat cybersecurity domainexplanation shed light decision process blackbox classifier big driver successful adoption modelsexplaining prediction address whywhy question help usersstakeholdersanalyst understand accept predict output confidence build trustcounterfactual explanation gain popularity alternative method user decision model provide mechanism highlight mutually exclusive datum instance change outcome notrecent explainable artificial intelligence literature focus main area create improve explainability well internal ml work output b attack interpreter whitebox set c define relevant property metric generate modelsnevertheless thorough study model introduce new attack surface underlie systemsa motivate adversary leverage information provide launch membership inference extraction compromise overall privacy systemsimilarly facilitate powerful evasion poisoning door attacksin paper cover gap tackle property threat relate counterfactual explanationswe propose leverage xai confidentiality classifierswe validate approach dataset cyber security domain demonstrate achieve attacker goal reflect realworld setting
Challenges to Cybersecurity Current State of Affairs,"Despite increasing investment in cybersecurity initiatives, incidents such as data breach, malware infections, and cyberattacks on cyberphysical systems show an upward trend. I identify the technical, economic, legal, behavioral challenges that continue to obstruct any meaningful effort achieve reasonable cybersecurity. also summarize recent initiatives various stakeholders have taken address these highlight limitations of those initiatives.",01-01-2018,Communications of the Association for Information Systems,https://doi.org/10.17705/1cais.04302,Ravi Sen,47,Despite increasing investment in cybersecurity initiatives incidents such as data breach malware infections and cyberattacks on cyberphysical systems show an upward trend I identify the technical economic legal behavioral challenges that continue to obstruct any meaningful effort achieve reasonable cybersecurity also summarize recent initiatives various stakeholders have taken address these highlight limitations of those initiatives,despite increase investment cybersecurity initiative incident datum breach malware infection cyberattack cyberphysical system upward trend identify technical economic legal behavioral challenge continue obstruct meaningful effort achieve reasonable cybersecurity summarize recent initiative stakeholder take address highlight limitation initiative
Enhancing cybersecurity skills by creating serious games,"Adversary thinking is an essential skill for cybersecurity experts, enabling them to understand cyber attacks and set up effective defenses. While this commonly exercised by Capture the Flag games hands-on activities, we complement these approaches with a key innovation: undergraduate students learn methods of network attack defense creating educational in range. In paper, present design two courses, instruction assessment techniques, as well our observations over last three semesters. The report they had unique opportunity deeply topic practice their soft skills, presented results at faculty open day event. Their peers, who played created games, rated quality value overwhelmingly positively. Moreover, raised awareness about research development field faculty. We believe that sharing teaching experience will be valuable instructors planning introduce active learning adversary thinking.",02-07-2018,Proceedings of the 23rd Annual ACM Conference on Innovation and Technology in Computer Science Education,https://doi.org/10.1145/3197091.3197123,"Valdemar Švábenský, Jan Vykopal, Milan Čermák, Martin Laštovička",54,Adversary thinking is an essential skill for cybersecurity experts enabling them to understand cyber attacks and set up effective defenses While this commonly exercised by Capture the Flag games handson activities we complement these approaches with a key innovation undergraduate students learn methods of network attack defense creating educational in range In paper present design two courses instruction assessment techniques as well our observations over last three semesters The report they had unique opportunity deeply topic practice their soft skills presented results at faculty open day event Their peers who played created games rated quality value overwhelmingly positively Moreover raised awareness about research development field faculty We believe that sharing teaching experience will be valuable instructors planning introduce active learning adversary thinking,adversary thinking essential skill cybersecurity expert enable understand cyber attack set effective defense commonly exercise capture flag game handson activity complement approach key innovation undergraduate student learn method network attack defense create educational range paper present design course instruction assessment technique observation semester report unique opportunity deeply topic practice soft skill present result faculty open day event peer play create game rate quality value overwhelmingly positively raise awareness research development field faculty believe share teaching experience valuable instructor plan introduce active learn adversary thinking
