Title,Abstract,Publication Date,Link,Authors,Citations,Cleaned_Abstract,Abstract_NLTK,Abstract_Spacy
On the effectiveness of machine and deep learning for cyber security,"Machine learning is adopted in a wide range of domains where it shows its superiority over traditional rule-based algorithms. These methods are being integrated cyber detection systems with the goal supporting or even replacing first level security analysts. Although complete automation and analysis an enticing goal, efficacy machine must be evaluated due diligence. We present analysis, addressed to specialists, techniques applied intrusion, malware, spam. The twofold: assess current maturity these solutions identify their main limitations that prevent immediate adoption schemes. Our conclusions based on extensive review literature as well experiments performed real enterprise network traffic.",2018-05-01,https://doi.org/10.23919/cycon.2018.8405026,"Giovanni Apruzzese, Michele Colajanni, Luca Ferretti, Alessandro Guido, Mirco Marchetti",213,Machine learning is adopted in a wide range of domains where it shows its superiority over traditional rulebased algorithms These methods are being integrated cyber detection systems with the goal supporting or even replacing first level security analysts Although complete automation and analysis an enticing goal efficacy machine must be evaluated due diligence We present analysis addressed to specialists techniques applied intrusion malware spam The twofold assess current maturity these solutions identify their main limitations that prevent immediate adoption schemes Our conclusions based on extensive review literature as well experiments performed real enterprise network traffic,machin learn adopt wide rang domain show superior tradit rulebas algorithm method integr cyber detect system goal support even replac first level secur analyst although complet autom analysi entic goal efficaci machin must evalu due dilig present analysi address specialist techniqu appli intrus malwar spam twofold assess current matur solut identifi main limit prevent immedi adopt scheme conclus base extens review literatur well experi perform real enterpris network traffic,machine learning adopt wide range domain show superiority traditional rulebase algorithm method integrate cyber detection system goal support replace level security analyst complete automation analysis enticing goal efficacy machine evaluate diligence present analysis address specialist technique apply intrusion malware spam twofold assess current maturity solution identify main limitation prevent immediate adoption scheme conclusion base extensive review literature experiment perform real enterprise network traffic
Nuclear Lessons for Cyber Security,"Abstract : Governments learn slowly from knowledge, study, and experience, learning occurs internationally when new knowledge gradually redefines the content of national interests leads to policies.3 For example, United States Soviet Union took decades how adapt respond prior revolution in military affairs - nuclear technology after 1945. As we try make sense our halting responses current cyber revolution, are there any lessons can technological transformation? In comparison affairs, strategic studies domain chronologically equivalent 1960 but conceptually more 1950. Analysts still not clear about offense, defense, deterrence, escalation, norms, arms control, or they fit together into a strategy. After short overview problem security next section, I will suggest several general then discuss number international that be learned experience. While two technologies vastly different, as argue below, nonetheless useful comparisons one ways which governments revolutions.",2011-01-01,https://doi.org/10.21236/ada553620,"Jr. Joseph S. Nye, Sarah Joseph",136,Abstract  Governments learn slowly from knowledge study and experience learning occurs internationally when new knowledge gradually redefines the content of national interests leads to policies3 For example United States Soviet Union took decades how adapt respond prior revolution in military affairs  nuclear technology after 1945 As we try make sense our halting responses current cyber revolution are there any lessons can technological transformation In comparison affairs strategic studies domain chronologically equivalent 1960 but conceptually more 1950 Analysts still not clear about offense defense deterrence escalation norms arms control or they fit together into a strategy After short overview problem security next section I will suggest several general then discuss number international that be learned experience While two technologies vastly different as argue below nonetheless useful comparisons one ways which governments revolutions,abstract govern learn slowli knowledg studi experi learn occur intern new knowledg gradual redefin content nation interest lead policies3 exampl unit state soviet union took decad adapt respond prior revolut militari affair nuclear technolog 1945 tri make sens halt respons current cyber revolut lesson technolog transform comparison affair strateg studi domain chronolog equival 1960 conceptu 1950 analyst still clear offens defens deterr escal norm arm control fit togeth strategi short overview problem secur next section suggest sever gener discuss number intern learn experi two technolog vastli differ argu nonetheless use comparison one way govern revolut,abstract government learn slowly knowledge study experience learning occur internationally new knowledge gradually redefine content national interest lead example united states soviet union take decade adapt respond prior revolution military affair nuclear technology try sense halt response current cyber revolution lesson technological transformation comparison affair strategic study domain chronologically equivalent conceptually analyst clear offense defense deterrence escalation norm arm control fit strategy short overview problem security section suggest general discuss number international learn experience technology vastly different argue nonetheless useful comparison way government revolution
Cyber Security without Cyber War,"Which government agency should have primary responsibility for the Internet? The USA seems to decided this question in favour of military—the US military today has largest concentration expertise and legal authority with respect cyberspace. Those community who support development are divided as appropriate rules guide its oversight Internet. Specialists on international law use force argue that analogy interpretation, current can be applied a way allows great freedom without sending message is acting lawlessly when it comes Others reject argument unnecessary potentially too restrictive. need not observe rules, especially forward follow Cold War strategy threatening enemies overwhelming preparing act these threats. This article also questions application Rather than rejecting general, however, thesis here governing economic activity communications relevant ones Moving away from general deterrence particular, will result identification far better chance keeping Internet open safer all.",2012-07-01,https://doi.org/10.1093/jcsl/krs017,Mary Ellen O’Connell,137,Which government agency should have primary responsibility for the Internet The USA seems to decided this question in favour of militarythe US military today has largest concentration expertise and legal authority with respect cyberspace Those community who support development are divided as appropriate rules guide its oversight Internet Specialists on international law use force argue that analogy interpretation current can be applied a way allows great freedom without sending message is acting lawlessly when it comes Others reject argument unnecessary potentially too restrictive need not observe rules especially forward follow Cold War strategy threatening enemies overwhelming preparing act these threats This article also questions application Rather than rejecting general however thesis here governing economic activity communications relevant ones Moving away from general deterrence particular will result identification far better chance keeping Internet open safer all,govern agenc primari respons internet usa seem decid question favour militaryth us militari today largest concentr expertis legal author respect cyberspac commun support develop divid appropri rule guid oversight internet specialist intern law use forc argu analog interpret current appli way allow great freedom without send messag act lawlessli come other reject argument unnecessari potenti restrict need observ rule especi forward follow cold war strategi threaten enemi overwhelm prepar act threat articl also question applic rather reject gener howev thesi govern econom activ commun relev one move away gener deterr particular result identif far better chanc keep internet open safer,government agency primary responsibility internet usa decide question favour militarythe military today large concentration expertise legal authority respect cyberspace community support development divide appropriate rule guide oversight internet specialist international law use force argue analogy interpretation current apply way allow great freedom send message act lawlessly come reject argument unnecessary potentially restrictive need observe rule especially forward follow cold war strategy threaten enemy overwhelm prepare act threat article question application reject general thesis govern economic activity communication relevant one move away general deterrence particular result identification far well chance keep internet open safe
"Cyber Security Awareness, Knowledge and Behavior: A Comparative Study","Cyber-attacks represent a potential threat to information security. As rates of data usage and internet consumption continue increase, cyber awareness turned be increasingly urgent. This study focuses on the relationships between security awareness, knowledge behavior with protection tools among individuals in general across four countries: Israel, Slovenia, Poland Turkey particular. Results show that users possess adequate but apply only minimal protective measures usually relatively common simple ones. The findings also higher is connected level beyond differences respondent country or gender. In addition, tools, not they were willing disclose. Lastly, exhibit explored countries affect interaction knowledge, behaviors. Results, implications, recommendations for effective based training programs are presented discussed.",2020-02-14,https://doi.org/10.1080/08874417.2020.1712269,"Moti Zwilling, Galit Klein, Dušan Lesjak, Łukasz Wiechetek, Fatih Çetin, H. Nejat Basım",227,Cyberattacks represent a potential threat to information security As rates of data usage and internet consumption continue increase cyber awareness turned be increasingly urgent This study focuses on the relationships between security awareness knowledge behavior with protection tools among individuals in general across four countries Israel Slovenia Poland Turkey particular Results show that users possess adequate but apply only minimal protective measures usually relatively common simple ones The findings also higher is connected level beyond differences respondent country or gender In addition tools not they were willing disclose Lastly exhibit explored countries affect interaction knowledge behaviors Results implications recommendations for effective based training programs are presented discussed,cyberattack repres potenti threat inform secur rate data usag internet consumpt continu increas cyber awar turn increasingli urgent studi focus relationship secur awar knowledg behavior protect tool among individu gener across four countri israel slovenia poland turkey particular result show user possess adequ appli minim protect measur usual rel common simpl one find also higher connect level beyond differ respond countri gender addit tool will disclos lastli exhibit explor countri affect interact knowledg behavior result implic recommend effect base train program present discuss,cyberattack represent potential threat information security rate datum usage internet consumption continue increase cyber awareness turn increasingly urgent study focus relationship security awareness knowledge behavior protection tool individual general country israel slovenia poland turkey particular result user possess adequate apply minimal protective measure usually relatively common simple one finding higher connect level difference respondent country gender addition tool willing disclose lastly exhibit explore country affect interaction knowledge behavior result implication recommendation effective base training program present discuss
"Survey of Attack Projection, Prediction, and Forecasting in Cyber Security","This paper provides a survey of prediction, and forecasting methods used in cyber security. Four main tasks are discussed first, attack projection intention recognition, which there is need to predict the next move or intentions attacker, intrusion upcoming attacks, network security situation forecasting, we project cybersecurity whole network. Methods approaches for addressing these often share theoretical background complementary. In this survey, both based on discrete models, such as graphs, Bayesian networks, Markov continuous time series grey surveyed, compared, contrasted. We further discuss machine learning data mining approaches, that have gained lot attention recently appears promising constantly changing environment, The also focuses practical usability problems related their evaluation.",2019-01-01,https://doi.org/10.1109/comst.2018.2871866,"Martin Husák, Jana Komárková, Elias Bou‐Harb, Pavel Čeleda",224,This paper provides a survey of prediction and forecasting methods used in cyber security Four main tasks are discussed first attack projection intention recognition which there is need to predict the next move or intentions attacker intrusion upcoming attacks network security situation forecasting we project cybersecurity whole network Methods approaches for addressing these often share theoretical background complementary In this survey both based on discrete models such as graphs Bayesian networks Markov continuous time series grey surveyed compared contrasted We further discuss machine learning data mining approaches that have gained lot attention recently appears promising constantly changing environment The also focuses practical usability problems related their evaluation,paper provid survey predict forecast method use cyber secur four main task discuss first attack project intent recognit need predict next move intent attack intrus upcom attack network secur situat forecast project cybersecur whole network method approach address often share theoret background complementari survey base discret model graph bayesian network markov continu time seri grey survey compar contrast discuss machin learn data mine approach gain lot attent recent appear promis constantli chang environ also focus practic usabl problem relat evalu,paper provide survey prediction forecasting method cyber security main task discuss attack projection intention recognition need predict intention attacker intrusion upcoming attack network security situation forecasting project cybersecurity network method approach address share theoretical background complementary survey base discrete model graph bayesian network markov continuous time series grey survey compare contrast discuss machine learn datum mining approach gain lot attention recently appear promise constantly change environment focus practical usability problem relate evaluation
Cyber-Security for the Controller Area Network (CAN) Communication Protocol,"We propose a security mechanism to help prevent cyber-attacks (masquerade and replay) in vehicles with architecture based on Controller Area Network (CAN). focus CAN as it will likely continue being used upcoming in-vehicle architectures. The protocol contains no direct support for secure communications. Retrofitting the mechanisms poses several challenges given very limited data rates available (e.g., 500kbps) since bus utilization may significantly increase. In this paper, we which keeps low possible. Through our experimental results, show that can achieve high levels while keeping communication overheads load message latency) at reasonable levels.",2012-12-01,https://doi.org/10.1109/cybersecurity.2012.7,"Chung‐Wei Lin, Alberto Sangiovanni‐Vincentelli",187,We propose a security mechanism to help prevent cyberattacks masquerade and replay in vehicles with architecture based on Controller Area Network CAN focus CAN as it will likely continue being used upcoming invehicle architectures The protocol contains no direct support for secure communications Retrofitting the mechanisms poses several challenges given very limited data rates available eg 500kbps since bus utilization may significantly increase In this paper we which keeps low possible Through our experimental results show that can achieve high levels while keeping communication overheads load message latency at reasonable levels,propos secur mechan help prevent cyberattack masquerad replay vehicl architectur base control area network focu like continu use upcom invehicl architectur protocol contain direct support secur commun retrofit mechan pose sever challeng given limit data rate avail eg 500kbp sinc bu util may significantli increas paper keep low possibl experiment result show achiev high level keep commun overhead load messag latenc reason level,propose security mechanism help prevent cyberattack masquerade replay vehicle architecture base controller area network focus likely continue upcoming invehicle architecture protocol contain direct support secure communication retrofit mechanism pose challenge give limited data rate available eg bus utilization significantly increase paper keep low possible experimental result achieve high level keep communication overhead load message latency reasonable level
Future challenges for smart cities: Cyber-security and digital forensics,"Smart cities are comprised of diverse and interconnected components constantly exchanging data facilitating improved living for a nation's population. Our view typical smart city consists four key components, namely, Grids, Building Automation Systems (BAS), Unmanned Aerial Vehicles (UAVs), Vehicles; with enabling Internet Things (IoT) sensors the Cloud platform. The adversarial threats criminal misuses in increasingly heterogenous significant, provisioning resilient end-to-end security being daunting task. When cyber incident involving critical infrastructure occurs, appropriate measures can be taken to identify enumerate concrete evidence facilitate forensic investigation process. Forensic preparedness lessons learned from past analysis help protect against future incidents. This paper presents holistic landscape city, identifying providing deep insight into digital context city.",2017-09-01,https://doi.org/10.1016/j.diin.2017.06.015,"Zubair Baig, Patryk Szewczyk, Craig Valli, Priya Rabadia, Peter Hannay, Maxim Chernyshev, Mike Johnstone, Paresh Kerai, Ahmed Ibrahim, Krishnun Sansurooah, Naeem Firdous Syed, Matthew Peacock",211,Smart cities are comprised of diverse and interconnected components constantly exchanging data facilitating improved living for a nations population Our view typical smart city consists four key components namely Grids Building Automation Systems BAS Unmanned Aerial Vehicles UAVs Vehicles with enabling Internet Things IoT sensors the Cloud platform The adversarial threats criminal misuses in increasingly heterogenous significant provisioning resilient endtoend security being daunting task When cyber incident involving critical infrastructure occurs appropriate measures can be taken to identify enumerate concrete evidence facilitate forensic investigation process Forensic preparedness lessons learned from past analysis help protect against future incidents This paper presents holistic landscape city identifying providing deep insight into digital context city,smart citi compris divers interconnect compon constantli exchang data facilit improv live nation popul view typic smart citi consist four key compon name grid build autom system ba unman aerial vehicl uav vehicl enabl internet thing iot sensor cloud platform adversari threat crimin misus increasingli heterogen signific provis resili endtoend secur daunt task cyber incid involv critic infrastructur occur appropri measur taken identifi enumer concret evid facilit forens investig process forens prepared lesson learn past analysi help protect futur incid paper present holist landscap citi identifi provid deep insight digit context citi,smart city comprise diverse interconnect component constantly exchange datum facilitate improve live nation population view typical smart city consist key component grid build automation system bas unmanned aerial vehicle uavs vehicle enable internet thing iot sensor cloud platform adversarial threat criminal misuse increasingly heterogenous significant provisioning resilient endtoend security daunt task cyber incident involve critical infrastructure occur appropriate measure take identify enumerate concrete evidence facilitate forensic investigation process forensic preparedness lesson learn past analysis help protect future incident paper present holistic landscape city identifying provide deep insight digital context city
Cyber security of critical infrastructures,"Modern Supervisory Control and Data Acquisition (SCADA) systems are essential for monitoring managing electric power generation, transmission distribution. In the age of Internet Things, SCADA has evolved into big, complex distributed that prone to be conventional in addition new threats. Many security methods can applied such systems, having mind both high efficiency, real time intrusion identification low overhead required.",2018-03-01,https://doi.org/10.1016/j.icte.2018.02.001,"Λέανδρος Μαγλαράς, Ki‐Hyung Kim, Helge Janicke, Mohamed Amine Ferrag, Stylianos Rallis, Pavlina Fragkou, Αθανάσιος Μαγλάρας, Tiago Cruz",141,Modern Supervisory Control and Data Acquisition SCADA systems are essential for monitoring managing electric power generation transmission distribution In the age of Internet Things SCADA has evolved into big complex distributed that prone to be conventional in addition new threats Many security methods can applied such systems having mind both high efficiency real time intrusion identification low overhead required,modern supervisori control data acquisit scada system essenti monitor manag electr power gener transmiss distribut age internet thing scada evolv big complex distribut prone convent addit new threat mani secur method appli system mind high effici real time intrus identif low overhead requir,modern supervisory control data acquisition scada system essential monitor manage electric power generation transmission distribution age internet thing scada evolve big complex distribute prone conventional addition new threat security method apply system have mind high efficiency real time intrusion identification low overhead require
Game Based Cyber Security Training: are Serious Games suitable for cyber security training?,"Security research and training is attracting a lot of investment interest from governments the private sector. Most efforts have focused on physical security, while cyber security or digital has been given less importance. With recent high-profile attacks it become clear that in needed. Serious Games capability to be effective tools for public engagement behavioural change role play games, are already used by professionals. Thus seems especially well-suited Games. This paper investigates whether games can tools. The study conducted means structured literature review supplemented with general web search.While there early positive indications not yet enough evidence draw any definite conclusions. There gap target audience almost all products studies targeting very little attention IT professionals managers. also mostly work over short period, known short-term interventions particularly at affecting change.",2016-03-01,https://doi.org/10.17083/ijsg.v3i1.107,"Maurice Hendrix, Ali Al-Sherbaz, Victoria Bloom",123,Security research and training is attracting a lot of investment interest from governments the private sector Most efforts have focused on physical security while cyber security or digital has been given less importance With recent highprofile attacks it become clear that in needed Serious Games capability to be effective tools for public engagement behavioural change role play games are already used by professionals Thus seems especially wellsuited Games This paper investigates whether games can tools The study conducted means structured literature review supplemented with general web searchWhile there early positive indications not yet enough evidence draw any definite conclusions There gap target audience almost all products studies targeting very little attention IT professionals managers also mostly work over short period known shortterm interventions particularly at affecting change,secur research train attract lot invest interest govern privat sector effort focus physic secur cyber secur digit given less import recent highprofil attack becom clear need seriou game capabl effect tool public engag behaviour chang role play game alreadi use profession thu seem especi wellsuit game paper investig whether game tool studi conduct mean structur literatur review supplement gener web searchwhil earli posit indic yet enough evid draw definit conclus gap target audienc almost product studi target littl attent profession manag also mostli work short period known shortterm intervent particularli affect chang,security research training attract lot investment interest government private sector effort focus physical security cyber security digital give importance recent highprofile attack clear need game capability effective tool public engagement behavioural change role play game professional especially wellsuite game paper investigate game tool study conduct mean structured literature review supplement general web searchwhile early positive indication evidence draw definite conclusion gap target audience product study target little attention professional manager work short period know shortterm intervention particularly affect change
Correlating human traits and cyber security behavior intentions,"In this paper, we correlate human characteristics with cyber security behavior intentions. While previous papers have identified correlations between certain traits and specific intentions, present a comprehensive study that examines how risk-taking preferences, decision-making styles, demographics, personality influence the intentions of device securement, password generation, proactive awareness, updating. To validate expand work Egelman Peer, conducted survey 369 students, faculty, staff at large public university found individual differences accounted for 5%–23% variance in Characteristics such as financial risk-taking, rational decision-making, extraversion, gender were to be significant unique predictors good behaviors. Our revealed both validations contradictions related addition finding previously unreported correlations. We motivate importance studies ours by demonstrating on can environment-specific. Thus, some decisions should also depend environment.",2018-03-01,https://doi.org/10.1016/j.cose.2017.11.015,"Margaret Gratian, Sruthi Bandi, Michel Cukier, Josiah Dykstra, Amy Mihyang Ginther",194,In this paper we correlate human characteristics with cyber security behavior intentions While previous papers have identified correlations between certain traits and specific intentions present a comprehensive study that examines how risktaking preferences decisionmaking styles demographics personality influence the intentions of device securement password generation proactive awareness updating To validate expand work Egelman Peer conducted survey 369 students faculty staff at large public university found individual differences accounted for 523 variance in Characteristics such as financial risktaking rational decisionmaking extraversion gender were to be significant unique predictors good behaviors Our revealed both validations contradictions related addition finding previously unreported correlations We motivate importance studies ours by demonstrating on can environmentspecific Thus some decisions should also depend environment,paper correl human characterist cyber secur behavior intent previou paper identifi correl certain trait specif intent present comprehens studi examin risktak prefer decisionmak style demograph person influenc intent devic secur password gener proactiv awar updat valid expand work egelman peer conduct survey 369 student faculti staff larg public univers found individu differ account 523 varianc characterist financi risktak ration decisionmak extravers gender signific uniqu predictor good behavior reveal valid contradict relat addit find previous unreport correl motiv import studi demonstr environmentspecif thu decis also depend environ,paper correlate human characteristic cyber security behavior intention previous paper identify correlation certain trait specific intention present comprehensive study examine risktake preference decisionmake style demographic personality influence intention device securement password generation proactive awareness update validate expand work egelman peer conduct survey student faculty staff large public university find individual difference account variance characteristic financial risktaking rational decisionmake extraversion gender significant unique predictor good behavior reveal validation contradiction related addition find previously unreported correlation motivate importance study demonstrate environmentspecific decision depend environment
Cyber-security enhancement of networked control systems using homomorphic encryption,"This paper proposes a new concept of controller encryption for enhancement the cyber-security networked control systems and presents how to encrypt linear using our modified homomorphic schemes based on public-key RSA ElGamal systems. A remarkable advantage is be able conceal several informations processed inside device, such as parameters, references (recipes), measurements, commands, parameters plant models in internal model principal, maintaining an original function controller. Therefore, even if malicious users hacked device by unauthorized accesses, it would take much time cost decipher steal system's information. Finally, numerical examples confirm that only scrambled signals can seen security-enhanced system.",2015-12-01,https://doi.org/10.1109/cdc.2015.7403296,"Kiminao Kogiso, Takahiro Fujita",202,This paper proposes a new concept of controller encryption for enhancement the cybersecurity networked control systems and presents how to encrypt linear using our modified homomorphic schemes based on publickey RSA ElGamal systems A remarkable advantage is be able conceal several informations processed inside device such as parameters references recipes measurements commands parameters plant models in internal model principal maintaining an original function controller Therefore even if malicious users hacked device by unauthorized accesses it would take much time cost decipher steal systems information Finally numerical examples confirm that only scrambled signals can seen securityenhanced system,paper propos new concept control encrypt enhanc cybersecur network control system present encrypt linear use modifi homomorph scheme base publickey rsa elgam system remark advantag abl conceal sever inform process insid devic paramet refer recip measur command paramet plant model intern model princip maintain origin function control therefor even malici user hack devic unauthor access would take much time cost deciph steal system inform final numer exampl confirm scrambl signal seen securityenhanc system,paper propose new concept controller encryption enhancement cybersecurity network control system present encrypt linear modify homomorphic scheme base publickey rsa elgamal system remarkable advantage able conceal information process inside device parameter reference recipe measurement command parameter plant model internal model principal maintain original function controller malicious user hack device unauthorized access time cost decipher steal system information finally numerical example confirm scramble signal see securityenhanced system
Blockchain technology in the future of business cyber security and accounting,"This study looks into the current, and potential uses of Blockchain technology in business, specifically Accounting cybersecurity. We relate to current concerns within cybersecurity accounting. review literature that includes topics such as Big Data Accounting, blockchain’s use financial security cybersecurity, its accounting though ledger also a system tracking misconduct. Department Homeland Security plan for over next few years understand what US Government plans because importance development. show impacts auditing different ways will change profession drastically. find blockchain should be effectively implemented aspects accounting, Auditing general procedures.",2020-02-26,https://doi.org/10.1080/23270012.2020.1731721,"Sebahattin Demirkan, Irem Demirkan, Andrew McKee",193,This study looks into the current and potential uses of Blockchain technology in business specifically Accounting cybersecurity We relate to current concerns within cybersecurity accounting review literature that includes topics such as Big Data Accounting blockchains use financial security cybersecurity its accounting though ledger also a system tracking misconduct Department Homeland Security plan for over next few years understand what US Government plans because importance development show impacts auditing different ways will change profession drastically find blockchain should be effectively implemented aspects accounting Auditing general procedures,studi look current potenti use blockchain technolog busi specif account cybersecur relat current concern within cybersecur account review literatur includ topic big data account blockchain use financi secur cybersecur account though ledger also system track misconduct depart homeland secur plan next year understand us govern plan import develop show impact audit differ way chang profess drastic find blockchain effect implement aspect account audit gener procedur,study look current potential use blockchain technology business specifically accounting cybersecurity relate current concern cybersecurity accounting review literature include topic big datum accounting blockchain use financial security cybersecurity accounting ledger system track misconduct department homeland security plan year understand government plan importance development impact audit different way change profession drastically find blockchain effectively implement aspect accounting auditing general procedure
From Cyber-Bombs to Political Fallout: Threat Representations with an Impact in the Cyber-Security Discourse,"The link between cyberspace and national security is often presented as an unquestionable uncontested “truth.” However, there nothing natural or given about this link: It had to be forged, argued, accepted in the (security) political process. This article explores constitutive effects of different threat representations broader cyber-security discourse. In contrast previous work on topic, focus not solely discursive practices by “visible” elite actors, but also how a variety less visible actors inside outside government shape reservoir acceptable that influence everyday cyber-security. Such approach allows for more nuanced understanding diverse ways which issue consequences particular representations.",2013-03-01,https://doi.org/10.1111/misr.12023,Myriam Dunn Cavelty,192,The link between cyberspace and national security is often presented as an unquestionable uncontested truth However there nothing natural or given about this link It had to be forged argued accepted in the security political process This article explores constitutive effects of different threat representations broader cybersecurity discourse In contrast previous work on topic focus not solely discursive practices by visible elite actors but also how a variety less visible actors inside outside government shape reservoir acceptable that influence everyday cybersecurity Such approach allows for more nuanced understanding diverse ways which issue consequences particular representations,link cyberspac nation secur often present unquestion uncontest truth howev noth natur given link forg argu accept secur polit process articl explor constitut effect differ threat represent broader cybersecur discours contrast previou work topic focu sole discurs practic visibl elit actor also varieti less visibl actor insid outsid govern shape reservoir accept influenc everyday cybersecur approach allow nuanc understand divers way issu consequ particular represent,link cyberspace national security present unquestionable uncontested truth natural give link forge argue accept security political process article explore constitutive effect different threat representation broad cybersecurity discourse contrast previous work topic focus solely discursive practice visible elite actor variety visible actor inside outside government shape reservoir acceptable influence everyday cybersecurity approach allow nuanced understand diverse way issue consequence particular representation
Cyber Security and the Politics of Time,"&amp;apos;Cyber security&amp;apos; is a recent addition to the global security agenda, concerned with protecting states and citizens from misuse of computer networks for war, terrorism, economic espionage criminal gain. Many argue that ubiquity calls robust pervasive countermeasures, not least governments at their potential effects on national security. Drawing critical literature in international relations, studies, political theory social theory, this first book describes how these visions future cyber are sustained communities articulate them. Specifically, it shows conceptions time temporality foundational politics It explores understand past, present future, thereby shaping as practice. Integrating wide range conceptual empirical resources, innovative provides insight scholars, practitioners policymakers.",2015-10-05,https://doi.org/10.1017/cbo9781316271636,Tim Stevens,118,ampaposCyber securityampapos is a recent addition to the global security agenda concerned with protecting states and citizens from misuse of computer networks for war terrorism economic espionage criminal gain Many argue that ubiquity calls robust pervasive countermeasures not least governments at their potential effects on national security Drawing critical literature in international relations studies political theory social theory this first book describes how these visions future cyber are sustained communities articulate them Specifically it shows conceptions time temporality foundational politics It explores understand past present future thereby shaping as practice Integrating wide range conceptual empirical resources innovative provides insight scholars practitioners policymakers,ampaposcyb securityampapo recent addit global secur agenda concern protect state citizen misus comput network war terror econom espionag crimin gain mani argu ubiqu call robust pervas countermeasur least govern potenti effect nation secur draw critic literatur intern relat studi polit theori social theori first book describ vision futur cyber sustain commun articul specif show concept time tempor foundat polit explor understand past present futur therebi shape practic integr wide rang conceptu empir resourc innov provid insight scholar practition policymak,ampaposcyber securityampapos recent addition global security agenda concern protect state citizen misuse computer network war terrorism economic espionage criminal gain argue ubiquity call robust pervasive countermeasure government potential effect national security draw critical literature international relation study political theory social theory book describe vision future cyber sustain community articulate specifically show conception time temporality foundational politic explore understand past present future shape practice integrate wide range conceptual empirical resource innovative provide insight scholar practitioner policymaker
Public-private partnerships in national cyber-security strategies,"Despite its centrality in the national cyber security strategies of US and UK, public–private partnership is a nebulous arrangement, which especially problematic context critical infrastructure protection. Privately owned operated that regarded as potential vulnerability raises questions about allocation responsibility accountability terms security. As with many aspects security, this issue often discussed little reference to previous scholarship could provide conceptual scaffolding. This article draws on extensive literature partnerships order assess tensions challenges arrangement cyber-security strategies. It finds there serious disjuncture expectations from both ‘partners’. The government regards privately key element but reluctant claim mandate oversee network At same time, private sector not inclined accept or liability for challenge governments manage how well equipped these states are promote their own information age. Acknowledging flaws ‘partnership’ an essential step towards addressing them.",2016-01-01,https://doi.org/10.1111/1468-2346.12504,Madeline Carr,158,Despite its centrality in the national cyber security strategies of US and UK publicprivate partnership is a nebulous arrangement which especially problematic context critical infrastructure protection Privately owned operated that regarded as potential vulnerability raises questions about allocation responsibility accountability terms security As with many aspects security this issue often discussed little reference to previous scholarship could provide conceptual scaffolding This article draws on extensive literature partnerships order assess tensions challenges arrangement cybersecurity strategies It finds there serious disjuncture expectations from both partners The government regards privately key element but reluctant claim mandate oversee network At same time private sector not inclined accept or liability for challenge governments manage how well equipped these states are promote their own information age Acknowledging flaws partnership an essential step towards addressing them,despit central nation cyber secur strategi us uk publicpriv partnership nebul arrang especi problemat context critic infrastructur protect privat own oper regard potenti vulner rais question alloc respons account term secur mani aspect secur issu often discuss littl refer previou scholarship could provid conceptu scaffold articl draw extens literatur partnership order assess tension challeng arrang cybersecur strategi find seriou disjunctur expect partner govern regard privat key element reluct claim mandat overse network time privat sector inclin accept liabil challeng govern manag well equip state promot inform age acknowledg flaw partnership essenti step toward address,despite centrality national cyber security strategy uk publicprivate partnership nebulous arrangement especially problematic context critical infrastructure protection privately own operate regard potential vulnerability raise question allocation responsibility accountability term security aspect security issue discuss little reference previous scholarship provide conceptual scaffolding article draw extensive literature partnership order assess tension challenge arrangement cybersecurity strategy find disjuncture expectation partner government regard privately key element reluctant claim mandate oversee network time private sector inclined accept liability challenge government manage equip state promote information age acknowledge flaw partnership essential step address
An Investigation on Cyber Security Threats and Security Models,"Cyber security has been used interchangeably for information security, where later considers the role of human in process while former consider this as an additional dimension and also, focus person a potential target. However, such discussion on cyber important implication it focuses ethical part society whole. To address issue various frameworks models have developed. It also introduces concepts terms its framework, workforces related to protecting personal computer. This paper reviews these along with their limitations review past techniques mitigate threats. Furthermore, report provides recommendations future research.",2015-11-01,https://doi.org/10.1109/cscloud.2015.71,"Kutub Thakur, Meikang Qiu, Keke Gai, Md Liakat Ali",122,Cyber security has been used interchangeably for information security where later considers the role of human in process while former consider this as an additional dimension and also focus person a potential target However such discussion on cyber important implication it focuses ethical part society whole To address issue various frameworks models have developed It also introduces concepts terms its framework workforces related to protecting personal computer This paper reviews these along with their limitations review past techniques mitigate threats Furthermore report provides recommendations future research,cyber secur use interchang inform secur later consid role human process former consid addit dimens also focu person potenti target howev discuss cyber import implic focus ethic part societi whole address issu variou framework model develop also introduc concept term framework workforc relat protect person comput paper review along limit review past techniqu mitig threat furthermor report provid recommend futur research,cyber security interchangeably information security later consider role human process consider additional dimension focus person potential target discussion cyber important implication focus ethical society address issue framework model develop introduce concept term framework workforce relate protect personal computer paper review limitation review past technique mitigate threat furthermore report provide recommendation future research
